"date (UTC)","O3 (ppb)","Flag"
2026-06-04 23:00:00,23.26,0
2026-06-04 23:01:00,23.77,0
2026-06-04 23:02:00,23.97,0
2026-06-04 23:03:00,24.32,0
2026-06-04 23:04:00,24.29,0
2026-06-04 23:05:00,23.46,0
2026-06-04 23:06:00,23.8,0
2026-06-04 23:07:00,24.6,0
2026-06-04 23:08:00,23.74,0
2026-06-04 23:09:00,23.3,0
2026-06-04 23:10:00,22.52,0
2026-06-04 23:11:00,23.94,0
2026-06-04 23:12:00,23.67,0
2026-06-04 23:13:00,24.58,0
2026-06-04 23:14:00,24.42,0
2026-06-04 23:15:00,23.82,0
2026-06-04 23:16:00,23.67,0
2026-06-04 23:17:00,24.3,0
2026-06-04 23:18:00,23.6,0
2026-06-04 23:19:00,23.4,0
2026-06-04 23:20:00,23.25,0
2026-06-04 23:21:00,22.52,0
2026-06-04 23:22:00,22.34,0
2026-06-04 23:23:00,23.57,0
2026-06-04 23:24:00,23.52,0
2026-06-04 23:25:00,22.97,0
2026-06-04 23:26:00,23.08,0
2026-06-04 23:27:00,22.46,0
2026-06-04 23:28:00,22.26,0
2026-06-04 23:29:00,22.76,0
2026-06-04 23:30:00,22.49,0
2026-06-04 23:31:00,21.82,0
2026-06-04 23:32:00,21.91,0
2026-06-04 23:33:00,21.22,0
2026-06-04 23:34:00,21.1,0
2026-06-04 23:35:00,21.06,0
2026-06-04 23:36:00,21.8,0
2026-06-04 23:37:00,21.43,0
2026-06-04 23:38:00,21.1,0
2026-06-04 23:39:00,22.38,0
2026-06-04 23:40:00,20.88,0
2026-06-04 23:41:00,21.88,0
2026-06-04 23:42:00,22.61,0
2026-06-04 23:43:00,21.82,0
2026-06-04 23:44:00,20.72,0
2026-06-04 23:45:00,22.33,0
2026-06-04 23:46:00,22.36,0
2026-06-04 23:47:00,23.32,0
2026-06-04 23:48:00,22.77,0
2026-06-04 23:49:00,22.89,0
2026-06-04 23:50:00,21.87,0
2026-06-04 23:51:00,21.27,0
2026-06-04 23:52:00,21.97,0
2026-06-04 23:53:00,22.26,0
2026-06-04 23:54:00,22.42,0
2026-06-04 23:55:00,21.49,0
2026-06-04 23:56:00,21.48,0
2026-06-04 23:57:00,20.1,0
2026-06-04 23:58:00,21.75,0
2026-06-04 23:59:00,20.56,0
