"date (UTC)","O3 (ppb)","Flag"
2026-06-16 12:00:00,27.11,0
2026-06-16 12:01:00,27.03,0
2026-06-16 12:02:00,27.85,0
2026-06-16 12:03:00,28.18,0
2026-06-16 12:04:00,28.65,0
2026-06-16 12:05:00,29.05,0
2026-06-16 12:06:00,27.55,0
2026-06-16 12:07:00,27.99,0
2026-06-16 12:08:00,29.74,0
2026-06-16 12:09:00,30.24,0
2026-06-16 12:10:00,29.62,0
2026-06-16 12:11:00,27.99,0
2026-06-16 12:12:00,28.57,0
2026-06-16 12:13:00,28.85,0
2026-06-16 12:14:00,28.09,0
2026-06-16 12:15:00,28.53,0
2026-06-16 12:16:00,27.34,0
2026-06-16 12:17:00,26.97,0
2026-06-16 12:18:00,28.22,0
2026-06-16 12:19:00,26.35,0
2026-06-16 12:20:00,28.22,0
2026-06-16 12:21:00,28.77,0
2026-06-16 12:22:00,28.45,0
2026-06-16 12:23:00,27.95,0
2026-06-16 12:24:00,27.84,0
2026-06-16 12:25:00,29.92,0
2026-06-16 12:26:00,30.17,0
2026-06-16 12:27:00,29.9,0
2026-06-16 12:28:00,30.28,0
2026-06-16 12:29:00,31.2,0
2026-06-16 12:30:00,30.67,0
2026-06-16 12:31:00,31.38,0
2026-06-16 12:32:00,32.45,0
2026-06-16 12:33:00,31.67,0
2026-06-16 12:34:00,30.97,0
2026-06-16 12:35:00,30.12,0
2026-06-16 12:36:00,31.76,0
2026-06-16 12:37:00,32.56,0
2026-06-16 12:38:00,32.17,0
2026-06-16 12:39:00,32.46,0
2026-06-16 12:40:00,31.82,0
2026-06-16 12:41:00,31.76,0
2026-06-16 12:42:00,33.16,0
2026-06-16 12:43:00,32.89,0
2026-06-16 12:44:00,31.74,0
2026-06-16 12:45:00,30.78,0
2026-06-16 12:46:00,29.13,0
2026-06-16 12:47:00,31.35,0
2026-06-16 12:48:00,31.67,0
2026-06-16 12:49:00,33.05,0
2026-06-16 12:50:00,33.31,0
2026-06-16 12:51:00,32.23,0
2026-06-16 12:52:00,32.81,0
2026-06-16 12:53:00,33.23,0
2026-06-16 12:54:00,32.58,0
2026-06-16 12:55:00,32.04,0
2026-06-16 12:56:00,32.69,0
2026-06-16 12:57:00,33.41,0
2026-06-16 12:58:00,33.49,0
2026-06-16 12:59:00,33.17,0
