"date (UTC)","O3 (ppb)","Flag"
2026-06-04 16:00:00,27.74,0
2026-06-04 16:01:00,27,0
2026-06-04 16:02:00,27.29,0
2026-06-04 16:03:00,26.86,0
2026-06-04 16:04:00,26.82,0
2026-06-04 16:05:00,26.29,0
2026-06-04 16:06:00,26.31,0
2026-06-04 16:07:00,25.71,0
2026-06-04 16:08:00,24.24,0
2026-06-04 16:09:00,26.93,0
2026-06-04 16:10:00,26.64,0
2026-06-04 16:11:00,26.71,0
2026-06-04 16:12:00,27.05,0
2026-06-04 16:13:00,28.04,0
2026-06-04 16:14:00,28.31,0
2026-06-04 16:15:00,28.2,0
2026-06-04 16:16:00,27.24,0
2026-06-04 16:17:00,27.8,0
2026-06-04 16:18:00,28.03,0
2026-06-04 16:19:00,27.83,0
2026-06-04 16:20:00,28.04,0
2026-06-04 16:21:00,27.63,0
2026-06-04 16:22:00,27.75,0
2026-06-04 16:23:00,27.39,0
2026-06-04 16:24:00,26.12,0
2026-06-04 16:25:00,27.86,0
2026-06-04 16:26:00,27.74,0
2026-06-04 16:27:00,26.72,0
2026-06-04 16:28:00,26.1,0
2026-06-04 16:29:00,27.44,0
2026-06-04 16:30:00,27.35,0
2026-06-04 16:31:00,27.4,0
2026-06-04 16:32:00,26.87,0
2026-06-04 16:33:00,27.19,0
2026-06-04 16:34:00,26.7,0
2026-06-04 16:35:00,26.92,0
2026-06-04 16:36:00,27.9,0
2026-06-04 16:37:00,27.22,0
2026-06-04 16:38:00,26.66,0
2026-06-04 16:39:00,26.91,0
2026-06-04 16:40:00,27.75,0
2026-06-04 16:41:00,27.51,0
2026-06-04 16:42:00,28.15,0
2026-06-04 16:43:00,28.24,0
2026-06-04 16:44:00,28.03,0
2026-06-04 16:45:00,27.58,0
2026-06-04 16:46:00,27.61,0
2026-06-04 16:47:00,26.89,0
2026-06-04 16:48:00,25.9,0
2026-06-04 16:49:00,25.79,0
2026-06-04 16:50:00,25.57,0
2026-06-04 16:51:00,25.98,0
2026-06-04 16:52:00,26.31,0
2026-06-04 16:53:00,26.23,0
2026-06-04 16:54:00,26.38,0
2026-06-04 16:55:00,27.12,0
2026-06-04 16:56:00,27.54,0
2026-06-04 16:57:00,27.96,0
2026-06-04 16:58:00,27.03,0
2026-06-04 16:59:00,27.39,0
