"date (UTC)","O3 (ppb)","Flag"
2026-06-17 03:00:00,13.55,0
2026-06-17 03:01:00,12.96,0
2026-06-17 03:02:00,12.95,0
2026-06-17 03:03:00,13.32,0
2026-06-17 03:04:00,13.58,0
2026-06-17 03:05:00,13.81,0
2026-06-17 03:06:00,14.2,0
2026-06-17 03:07:00,14.04,0
2026-06-17 03:08:00,13.46,0
2026-06-17 03:09:00,13.03,0
2026-06-17 03:10:00,13.99,0
2026-06-17 03:11:00,13.7,0
2026-06-17 03:12:00,13.46,0
2026-06-17 03:13:00,13.25,0
2026-06-17 03:14:00,13.51,0
2026-06-17 03:15:00,13.36,0
2026-06-17 03:16:00,13.39,0
2026-06-17 03:17:00,13.82,0
2026-06-17 03:18:00,14.01,0
2026-06-17 03:19:00,14.64,0
2026-06-17 03:20:00,14.58,0
2026-06-17 03:21:00,14.69,0
2026-06-17 03:22:00,14.22,0
2026-06-17 03:23:00,14.47,0
2026-06-17 03:24:00,14.67,0
2026-06-17 03:25:00,14.41,0
2026-06-17 03:26:00,14.17,0
2026-06-17 03:27:00,14.3,0
2026-06-17 03:28:00,13.79,0
2026-06-17 03:29:00,13.92,0
2026-06-17 03:30:00,14.3,0
2026-06-17 03:31:00,14.48,0
2026-06-17 03:32:00,14.3,0
2026-06-17 03:33:00,15.21,0
2026-06-17 03:34:00,14.27,0
2026-06-17 03:35:00,14.25,0
2026-06-17 03:36:00,13.64,0
2026-06-17 03:37:00,13.56,0
2026-06-17 03:38:00,14.14,0
2026-06-17 03:39:00,14.12,0
2026-06-17 03:40:00,14.68,0
2026-06-17 03:41:00,14.53,0
2026-06-17 03:42:00,13.96,0
2026-06-17 03:43:00,14.75,0
2026-06-17 03:44:00,14.63,0
2026-06-17 03:45:00,14.64,0
2026-06-17 03:46:00,14.97,0
2026-06-17 03:47:00,14.99,0
2026-06-17 03:48:00,15.16,0
2026-06-17 03:49:00,15.18,0
2026-06-17 03:50:00,15.12,0
2026-06-17 03:51:00,15.09,0
2026-06-17 03:52:00,14.85,0
2026-06-17 03:53:00,15.39,0
2026-06-17 03:54:00,15.75,0
2026-06-17 03:55:00,15.23,0
2026-06-17 03:56:00,15.72,0
2026-06-17 03:57:00,15.64,0
2026-06-17 03:58:00,15.86,0
2026-06-17 03:59:00,15.35,0
