"date (UTC)","SO2 (ppb)","Flag"
2026-06-20 15:00:00,0.255,0
2026-06-20 15:01:00,0.269,0
2026-06-20 15:02:00,0.295,0
2026-06-20 15:03:00,0.292,0
2026-06-20 15:04:00,0.281,0
2026-06-20 15:05:00,0.276,0
2026-06-20 15:06:00,0.273,0
2026-06-20 15:07:00,0.303,0
2026-06-20 15:08:00,0.341,0
2026-06-20 15:09:00,0.343,0
2026-06-20 15:10:00,0.346,1
2026-06-20 15:11:00,0.34,0
2026-06-20 15:12:00,0.328,0
2026-06-20 15:13:00,0.273,0
2026-06-20 15:14:00,0.27,0
2026-06-20 15:15:00,0.282,0
2026-06-20 15:16:00,0.277,0
2026-06-20 15:17:00,0.257,1
2026-06-20 15:18:00,0.254,0
2026-06-20 15:19:00,0.285,0
2026-06-20 15:20:00,0.269,0
2026-06-20 15:21:00,0.281,0
2026-06-20 15:22:00,0.288,0
2026-06-20 15:23:00,0.278,0
2026-06-20 15:24:00,0.261,0
2026-06-20 15:25:00,0.223,0
2026-06-20 15:26:00,0.22,0
2026-06-20 15:27:00,0.22,1
2026-06-20 15:28:00,0.278,0
2026-06-20 15:29:00,0.333,0
2026-06-20 15:30:00,0.354,0
2026-06-20 15:31:00,0.32,1
2026-06-20 15:32:00,0.291,0
2026-06-20 15:33:00,0.283,0
2026-06-20 15:34:00,0.272,0
2026-06-20 15:35:00,0.278,0
2026-06-20 15:36:00,0.307,0
2026-06-20 15:37:00,0.317,0
2026-06-20 15:38:00,0.343,1
2026-06-20 15:39:00,0.338,1
2026-06-20 15:40:00,0.352,0
2026-06-20 15:41:00,0.406,0
2026-06-20 15:42:00,0.437,0
2026-06-20 15:43:00,0.458,0
2026-06-20 15:44:00,0.411,1
2026-06-20 15:45:00,0.391,0
2026-06-20 15:46:00,0.419,0
2026-06-20 15:47:00,0.458,0
2026-06-20 15:48:00,0.454,0
2026-06-20 15:49:00,0.466,1
2026-06-20 15:50:00,0.471,0
2026-06-20 15:51:00,0.46,0
2026-06-20 15:52:00,0.489,0
2026-06-20 15:53:00,0.522,0
2026-06-20 15:54:00,0.525,0
2026-06-20 15:55:00,0.493,0
2026-06-20 15:56:00,0.485,0
2026-06-20 15:57:00,0.478,0
2026-06-20 15:58:00,0.471,0
2026-06-20 15:59:00,0.499,0
