"date (UTC)","SO2 (ppb)","Flag"
2026-06-16 23:00:00,0.208,0
2026-06-16 23:01:00,0.229,0
2026-06-16 23:02:00,0.253,1
2026-06-16 23:03:00,0.302,0
2026-06-16 23:04:00,0.345,0
2026-06-16 23:05:00,0.345,1
2026-06-16 23:06:00,0.318,0
2026-06-16 23:07:00,0.313,0
2026-06-16 23:08:00,0.318,0
2026-06-16 23:09:00,0.324,0
2026-06-16 23:10:00,0.331,0
2026-06-16 23:11:00,0.325,0
2026-06-16 23:12:00,0.324,0
2026-06-16 23:13:00,0.306,0
2026-06-16 23:14:00,0.296,1
2026-06-16 23:15:00,0.296,0
2026-06-16 23:16:00,0.264,1
2026-06-16 23:17:00,0.267,0
2026-06-16 23:18:00,0.294,0
2026-06-16 23:19:00,0.312,0
2026-06-16 23:20:00,0.309,0
2026-06-16 23:21:00,0.33,1
2026-06-16 23:22:00,0.34,0
2026-06-16 23:23:00,0.358,1
2026-06-16 23:24:00,0.392,0
2026-06-16 23:25:00,0.456,0
2026-06-16 23:26:00,0.495,0
2026-06-16 23:27:00,0.518,0
2026-06-16 23:28:00,0.497,0
2026-06-16 23:29:00,0.456,0
2026-06-16 23:30:00,0.429,0
2026-06-16 23:31:00,0.414,0
2026-06-16 23:32:00,0.44,0
2026-06-16 23:33:00,0.433,0
2026-06-16 23:34:00,0.425,0
2026-06-16 23:35:00,0.397,0
2026-06-16 23:36:00,0.37,0
2026-06-16 23:37:00,0.362,0
2026-06-16 23:38:00,0.389,0
2026-06-16 23:39:00,0.392,0
2026-06-16 23:40:00,0.376,0
2026-06-16 23:41:00,0.343,0
2026-06-16 23:42:00,0.336,0
2026-06-16 23:43:00,0.351,0
2026-06-16 23:44:00,0.362,0
2026-06-16 23:45:00,0.411,0
2026-06-16 23:46:00,0.452,0
2026-06-16 23:47:00,0.463,0
2026-06-16 23:48:00,0.428,0
2026-06-16 23:49:00,0.391,0
2026-06-16 23:50:00,0.374,0
2026-06-16 23:51:00,0.373,0
2026-06-16 23:52:00,0.357,0
2026-06-16 23:53:00,0.333,0
2026-06-16 23:54:00,0.302,0
2026-06-16 23:55:00,0.287,0
2026-06-16 23:56:00,0.234,0
2026-06-16 23:57:00,0.161,0
2026-06-16 23:58:00,0.124,0
2026-06-16 23:59:00,0.09,0
