"date (UTC)","SO2 (ppb)","Flag"
2026-06-24 01:00:00,0.505,0
2026-06-24 01:01:00,0.479,0
2026-06-24 01:02:00,0.449,0
2026-06-24 01:03:00,0.409,0
2026-06-24 01:04:00,0.439,0
2026-06-24 01:05:00,0.47,0
2026-06-24 01:06:00,0.477,0
2026-06-24 01:07:00,0.498,0
2026-06-24 01:08:00,0.551,0
2026-06-24 01:09:00,0.591,0
2026-06-24 01:10:00,0.59,0
2026-06-24 01:11:00,0.551,0
2026-06-24 01:12:00,0.527,0
2026-06-24 01:13:00,0.574,0
2026-06-24 01:14:00,0.595,0
2026-06-24 01:15:00,0.551,0
2026-06-24 01:16:00,0.538,0
2026-06-24 01:17:00,0.514,0
2026-06-24 01:18:00,0.493,1
2026-06-24 01:19:00,0.49,0
2026-06-24 01:20:00,0.4,0
2026-06-24 01:21:00,0.336,0
2026-06-24 01:22:00,0.332,1
2026-06-24 01:23:00,0.338,0
2026-06-24 01:24:00,0.324,1
2026-06-24 01:25:00,0.322,0
2026-06-24 01:26:00,0.332,0
2026-06-24 01:27:00,0.354,0
2026-06-24 01:28:00,0.368,0
2026-06-24 01:29:00,0.342,0
2026-06-24 01:30:00,0.299,0
2026-06-24 01:31:00,0.294,0
2026-06-24 01:32:00,0.286,0
2026-06-24 01:33:00,0.298,0
2026-06-24 01:34:00,0.313,1
2026-06-24 01:35:00,0.353,0
2026-06-24 01:36:00,0.406,0
2026-06-24 01:37:00,0.414,1
2026-06-24 01:38:00,0.423,0
2026-06-24 01:39:00,0.417,0
2026-06-24 01:40:00,0.39,1
2026-06-24 01:41:00,0.356,0
2026-06-24 01:42:00,0.324,0
2026-06-24 01:43:00,0.34,0
2026-06-24 01:44:00,0.353,0
2026-06-24 01:45:00,0.362,0
2026-06-24 01:46:00,0.379,0
2026-06-24 01:47:00,0.389,0
2026-06-24 01:48:00,0.398,0
2026-06-24 01:49:00,0.375,0
2026-06-24 01:50:00,0.37,0
2026-06-24 01:51:00,0.35,0
2026-06-24 01:52:00,0.302,0
2026-06-24 01:53:00,0.297,0
2026-06-24 01:54:00,0.299,0
2026-06-24 01:55:00,0.321,0
2026-06-24 01:56:00,0.351,0
2026-06-24 01:57:00,0.352,0
2026-06-24 01:58:00,0.344,1
2026-06-24 01:59:00,0.306,0
