"date (UTC)","SO2 (ppb)","Flag"
2026-06-12 05:00:00,0.206,0
2026-06-12 05:01:00,0.211,0
2026-06-12 05:02:00,0.213,0
2026-06-12 05:03:00,0.223,0
2026-06-12 05:04:00,0.256,1
2026-06-12 05:05:00,0.255,0
2026-06-12 05:06:00,0.248,0
2026-06-12 05:07:00,0.193,0
2026-06-12 05:08:00,0.209,0
2026-06-12 05:09:00,0.233,0
2026-06-12 05:10:00,0.188,0
2026-06-12 05:11:00,0.2,0
2026-06-12 05:12:00,0.197,0
2026-06-12 05:13:00,0.185,1
2026-06-12 05:14:00,0.154,0
2026-06-12 05:15:00,0.129,0
2026-06-12 05:16:00,0.142,0
2026-06-12 05:17:00,0.098,0
2026-06-12 05:18:00,0.081,0
2026-06-12 05:19:00,0.101,0
2026-06-12 05:20:00,0.148,0
2026-06-12 05:21:00,0.174,1
2026-06-12 05:22:00,0.168,1
2026-06-12 05:23:00,0.229,1
2026-06-12 05:24:00,0.247,0
2026-06-12 05:25:00,0.277,1
2026-06-12 05:26:00,0.314,0
2026-06-12 05:27:00,0.309,1
2026-06-12 05:28:00,0.24,0
2026-06-12 05:29:00,0.201,1
2026-06-12 05:30:00,0.193,0
2026-06-12 05:31:00,0.164,0
2026-06-12 05:32:00,0.15,0
2026-06-12 05:33:00,0.142,0
2026-06-12 05:34:00,0.188,0
2026-06-12 05:35:00,0.219,0
2026-06-12 05:36:00,0.222,0
2026-06-12 05:37:00,0.222,0
2026-06-12 05:38:00,0.241,0
2026-06-12 05:39:00,0.256,0
2026-06-12 05:40:00,0.246,0
2026-06-12 05:41:00,0.248,0
2026-06-12 05:42:00,0.227,0
2026-06-12 05:43:00,0.206,0
2026-06-12 05:44:00,0.245,0
2026-06-12 05:45:00,0.28,0
2026-06-12 05:46:00,0.299,0
2026-06-12 05:47:00,0.296,0
2026-06-12 05:48:00,0.282,0
2026-06-12 05:49:00,0.282,0
2026-06-12 05:50:00,0.245,0
2026-06-12 05:51:00,0.195,0
2026-06-12 05:52:00,0.116,0
2026-06-12 05:53:00,0.074,1
2026-06-12 05:54:00,0.072,0
2026-06-12 05:55:00,0.067,0
2026-06-12 05:56:00,0.08,0
2026-06-12 05:57:00,0.063,1
2026-06-12 05:58:00,0.091,0
2026-06-12 05:59:00,0.12,0
