"date (UTC)","SO2 (ppb)","Flag"
2026-06-25 20:00:00,0.739,0
2026-06-25 20:01:00,0.745,0
2026-06-25 20:02:00,0.791,0
2026-06-25 20:03:00,0.803,0
2026-06-25 20:04:00,0.758,0
2026-06-25 20:05:00,0.756,0
2026-06-25 20:06:00,0.761,0
2026-06-25 20:07:00,0.769,0
2026-06-25 20:08:00,0.793,1
2026-06-25 20:09:00,0.775,0
2026-06-25 20:10:00,0.75,0
2026-06-25 20:11:00,0.742,0
2026-06-25 20:12:00,0.712,0
2026-06-25 20:13:00,0.715,1
2026-06-25 20:14:00,0.709,1
2026-06-25 20:15:00,0.685,0
2026-06-25 20:16:00,0.637,0
2026-06-25 20:17:00,0.602,1
2026-06-25 20:18:00,0.602,0
2026-06-25 20:19:00,0.613,0
2026-06-25 20:20:00,0.659,0
2026-06-25 20:21:00,0.655,0
2026-06-25 20:22:00,0.659,0
2026-06-25 20:23:00,0.667,0
2026-06-25 20:24:00,0.648,0
2026-06-25 20:25:00,0.63,0
2026-06-25 20:26:00,0.589,0
2026-06-25 20:27:00,0.581,0
2026-06-25 20:28:00,0.586,0
2026-06-25 20:29:00,0.578,0
2026-06-25 20:30:00,0.576,0
2026-06-25 20:31:00,0.621,0
2026-06-25 20:32:00,0.702,0
2026-06-25 20:33:00,0.79,0
2026-06-25 20:34:00,0.807,0
2026-06-25 20:35:00,0.802,0
2026-06-25 20:36:00,0.814,0
2026-06-25 20:37:00,0.834,0
2026-06-25 20:38:00,0.842,0
2026-06-25 20:39:00,0.867,0
2026-06-25 20:40:00,0.887,0
2026-06-25 20:41:00,0.87,0
2026-06-25 20:42:00,0.899,0
2026-06-25 20:43:00,0.921,0
2026-06-25 20:44:00,0.944,0
2026-06-25 20:45:00,0.996,0
2026-06-25 20:46:00,1.01,0
2026-06-25 20:47:00,0.974,0
2026-06-25 20:48:00,0.964,0
2026-06-25 20:49:00,0.929,1
2026-06-25 20:50:00,0.93,0
2026-06-25 20:51:00,0.936,0
2026-06-25 20:52:00,0.933,0
2026-06-25 20:53:00,0.918,0
2026-06-25 20:54:00,0.968,1
2026-06-25 20:55:00,0.961,0
2026-06-25 20:56:00,0.965,0
2026-06-25 20:57:00,0.961,0
2026-06-25 20:58:00,0.96,1
2026-06-25 20:59:00,0.927,0
