"date (UTC)","SO2 (ppb)","Flag"
2026-06-11 10:00:00,0.067,0
2026-06-11 10:01:00,0.032,0
2026-06-11 10:02:00,0.017,0
2026-06-11 10:03:00,0.035,0
2026-06-11 10:04:00,-0.018,1
2026-06-11 10:05:00,-0.017,0
2026-06-11 10:06:00,0.019,0
2026-06-11 10:07:00,0.063,0
2026-06-11 10:08:00,0.134,0
2026-06-11 10:09:00,0.097,0
2026-06-11 10:10:00,0.058,0
2026-06-11 10:11:00,0.112,0
2026-06-11 10:12:00,0.14,0
2026-06-11 10:13:00,0.141,0
2026-06-11 10:14:00,0.123,0
2026-06-11 10:15:00,0.152,0
2026-06-11 10:16:00,0.127,0
2026-06-11 10:17:00,0.139,0
2026-06-11 10:18:00,0.167,0
2026-06-11 10:19:00,0.164,1
2026-06-11 10:20:00,0.245,0
2026-06-11 10:21:00,0.266,0
2026-06-11 10:22:00,0.26,0
2026-06-11 10:23:00,0.24,0
2026-06-11 10:24:00,0.189,0
2026-06-11 10:25:00,0.209,0
2026-06-11 10:26:00,0.2,0
2026-06-11 10:27:00,0.222,0
2026-06-11 10:28:00,0.214,0
2026-06-11 10:29:00,0.225,0
2026-06-11 10:30:00,0.242,0
2026-06-11 10:31:00,0.238,0
2026-06-11 10:32:00,0.267,0
2026-06-11 10:33:00,0.292,0
2026-06-11 10:34:00,0.306,0
2026-06-11 10:35:00,0.304,1
2026-06-11 10:36:00,0.257,0
2026-06-11 10:37:00,0.238,0
2026-06-11 10:38:00,0.239,0
2026-06-11 10:39:00,0.217,0
2026-06-11 10:40:00,0.245,0
2026-06-11 10:41:00,0.264,0
2026-06-11 10:42:00,0.294,0
2026-06-11 10:43:00,0.231,0
2026-06-11 10:44:00,0.203,0
2026-06-11 10:45:00,0.192,0
2026-06-11 10:46:00,0.222,0
2026-06-11 10:47:00,0.269,0
2026-06-11 10:48:00,0.298,0
2026-06-11 10:49:00,0.276,0
2026-06-11 10:50:00,0.234,0
2026-06-11 10:51:00,0.221,0
2026-06-11 10:52:00,0.223,0
2026-06-11 10:53:00,0.253,0
2026-06-11 10:54:00,0.214,0
2026-06-11 10:55:00,0.234,0
2026-06-11 10:56:00,0.212,0
2026-06-11 10:57:00,0.178,0
2026-06-11 10:58:00,0.177,0
2026-06-11 10:59:00,0.211,0
