"date (UTC)","SO2 (ppb)","Flag"
2026-06-23 02:00:00,0.274,0
2026-06-23 02:01:00,0.277,0
2026-06-23 02:02:00,0.306,0
2026-06-23 02:03:00,0.333,0
2026-06-23 02:04:00,0.303,0
2026-06-23 02:05:00,0.297,1
2026-06-23 02:06:00,0.281,1
2026-06-23 02:07:00,0.27,0
2026-06-23 02:08:00,0.291,0
2026-06-23 02:09:00,0.289,0
2026-06-23 02:10:00,0.268,0
2026-06-23 02:11:00,0.292,0
2026-06-23 02:12:00,0.334,0
2026-06-23 02:13:00,0.332,0
2026-06-23 02:14:00,0.319,0
2026-06-23 02:15:00,0.305,0
2026-06-23 02:16:00,0.327,0
2026-06-23 02:17:00,0.355,0
2026-06-23 02:18:00,0.352,0
2026-06-23 02:19:00,0.34,0
2026-06-23 02:20:00,0.374,0
2026-06-23 02:21:00,0.4,0
2026-06-23 02:22:00,0.458,0
2026-06-23 02:23:00,0.458,0
2026-06-23 02:24:00,0.382,1
2026-06-23 02:25:00,0.336,0
2026-06-23 02:26:00,0.32,0
2026-06-23 02:27:00,0.272,1
2026-06-23 02:28:00,0.251,0
2026-06-23 02:29:00,0.256,0
2026-06-23 02:30:00,0.247,0
2026-06-23 02:31:00,0.245,0
2026-06-23 02:32:00,0.212,0
2026-06-23 02:33:00,0.169,0
2026-06-23 02:34:00,0.15,0
2026-06-23 02:35:00,0.163,0
2026-06-23 02:36:00,0.191,0
2026-06-23 02:37:00,0.171,0
2026-06-23 02:38:00,0.106,0
2026-06-23 02:39:00,0.121,0
2026-06-23 02:40:00,0.202,0
2026-06-23 02:41:00,0.251,0
2026-06-23 02:42:00,0.265,0
2026-06-23 02:43:00,0.265,0
2026-06-23 02:44:00,0.252,0
2026-06-23 02:45:00,0.258,0
2026-06-23 02:46:00,0.275,0
2026-06-23 02:47:00,0.319,0
2026-06-23 02:48:00,0.371,0
2026-06-23 02:49:00,0.403,1
2026-06-23 02:50:00,0.445,0
2026-06-23 02:51:00,0.486,0
2026-06-23 02:52:00,0.48,0
2026-06-23 02:53:00,0.496,0
2026-06-23 02:54:00,0.516,0
2026-06-23 02:55:00,0.533,0
2026-06-23 02:56:00,0.528,0
2026-06-23 02:57:00,0.535,0
2026-06-23 02:58:00,0.595,0
2026-06-23 02:59:00,0.634,0
