"date (UTC)","SO2 (ppb)","Flag"
2026-06-04 11:00:00,0.701,0
2026-06-04 11:01:00,0.674,0
2026-06-04 11:02:00,0.622,0
2026-06-04 11:03:00,0.608,0
2026-06-04 11:04:00,0.601,0
2026-06-04 11:05:00,0.571,0
2026-06-04 11:06:00,0.522,0
2026-06-04 11:07:00,0.475,0
2026-06-04 11:08:00,0.45,0
2026-06-04 11:09:00,0.467,0
2026-06-04 11:10:00,0.503,0
2026-06-04 11:11:00,0.507,0
2026-06-04 11:12:00,0.515,0
2026-06-04 11:13:00,0.545,0
2026-06-04 11:14:00,0.523,0
2026-06-04 11:15:00,0.523,0
2026-06-04 11:16:00,0.509,1
2026-06-04 11:17:00,0.555,0
2026-06-04 11:18:00,0.614,0
2026-06-04 11:19:00,0.609,0
2026-06-04 11:20:00,0.605,1
2026-06-04 11:21:00,0.614,0
2026-06-04 11:22:00,0.669,0
2026-06-04 11:23:00,0.727,0
2026-06-04 11:24:00,0.764,1
2026-06-04 11:25:00,0.749,0
2026-06-04 11:26:00,0.754,0
2026-06-04 11:27:00,0.739,0
2026-06-04 11:28:00,0.723,0
2026-06-04 11:29:00,0.737,0
2026-06-04 11:30:00,0.761,0
2026-06-04 11:31:00,0.777,1
2026-06-04 11:32:00,0.776,0
2026-06-04 11:33:00,0.757,0
2026-06-04 11:34:00,0.717,0
2026-06-04 11:35:00,0.723,0
2026-06-04 11:36:00,0.75,0
2026-06-04 11:37:00,0.794,0
2026-06-04 11:38:00,0.803,0
2026-06-04 11:39:00,0.801,1
2026-06-04 11:40:00,0.796,1
2026-06-04 11:41:00,0.785,0
2026-06-04 11:42:00,0.763,0
2026-06-04 11:43:00,0.809,0
2026-06-04 11:44:00,0.842,0
2026-06-04 11:45:00,0.818,0
2026-06-04 11:46:00,0.789,0
2026-06-04 11:47:00,0.763,0
2026-06-04 11:48:00,0.741,0
2026-06-04 11:49:00,0.707,0
2026-06-04 11:50:00,0.719,0
2026-06-04 11:51:00,0.72,0
2026-06-04 11:52:00,0.663,0
2026-06-04 11:53:00,0.632,1
2026-06-04 11:54:00,0.59,0
2026-06-04 11:55:00,0.572,0
2026-06-04 11:56:00,0.527,0
2026-06-04 11:57:00,0.514,0
2026-06-04 11:58:00,0.505,0
2026-06-04 11:59:00,0.464,0
