"date (UTC)","SO2 (ppb)","Flag"
2026-06-24 17:00:00,0.444,1
2026-06-24 17:01:00,0.454,1
2026-06-24 17:02:00,0.476,1
2026-06-24 17:03:00,0.498,1
2026-06-24 17:04:00,0.498,1
2026-06-24 17:05:00,0.5,1
2026-06-24 17:06:00,0.552,1
2026-06-24 17:07:00,0.577,1
2026-06-24 17:08:00,0.574,1
2026-06-24 17:09:00,0.586,1
2026-06-24 17:10:00,0.65,1
2026-06-24 17:11:00,0.677,1
2026-06-24 17:12:00,0.684,1
2026-06-24 17:13:00,0.709,1
2026-06-24 17:14:00,0.756,1
2026-06-24 17:15:00,0.775,1
2026-06-24 17:16:00,0.826,1
2026-06-24 17:17:00,0.817,1
2026-06-24 17:18:00,0.783,1
2026-06-24 17:19:00,0.783,1
2026-06-24 17:20:00,0.758,1
2026-06-24 17:21:00,0.741,1
2026-06-24 17:22:00,0.759,1
2026-06-24 17:23:00,0.761,1
2026-06-24 17:24:00,0.744,1
2026-06-24 17:25:00,0.717,1
2026-06-24 17:26:00,0.662,1
2026-06-24 17:27:00,0.608,1
2026-06-24 17:28:00,0.616,1
2026-06-24 17:29:00,0.614,1
2026-06-24 17:30:00,0.557,1
2026-06-24 17:31:00,0.547,1
2026-06-24 17:32:00,0.529,1
2026-06-24 17:33:00,0.525,1
2026-06-24 17:34:00,0.53,1
2026-06-24 17:35:00,0.517,1
2026-06-24 17:36:00,0.534,1
2026-06-24 17:37:00,0.559,1
2026-06-24 17:38:00,0.518,1
2026-06-24 17:39:00,0.508,1
2026-06-24 17:40:00,0.49,1
2026-06-24 17:41:00,0.466,1
2026-06-24 17:42:00,0.517,1
2026-06-24 17:43:00,0.576,1
2026-06-24 17:44:00,0.523,1
2026-06-24 17:45:00,0.504,1
2026-06-24 17:46:00,0.505,1
2026-06-24 17:47:00,0.515,1
2026-06-24 17:48:00,0.496,1
2026-06-24 17:49:00,0.504,1
2026-06-24 17:50:00,0.532,1
2026-06-24 17:51:00,0.538,1
2026-06-24 17:52:00,0.539,1
2026-06-24 17:53:00,0.538,1
2026-06-24 17:54:00,0.557,1
2026-06-24 17:55:00,0.591,1
2026-06-24 17:56:00,0.633,1
2026-06-24 17:57:00,0.693,1
2026-06-24 17:58:00,0.677,1
2026-06-24 17:59:00,0.664,1
