"date (UTC)","SO2 (ppb)","Flag"
2026-06-17 19:00:00,0.306,0
2026-06-17 19:01:00,0.305,0
2026-06-17 19:02:00,0.293,0
2026-06-17 19:03:00,0.24,0
2026-06-17 19:04:00,0.266,0
2026-06-17 19:05:00,0.325,0
2026-06-17 19:06:00,0.344,0
2026-06-17 19:07:00,0.355,0
2026-06-17 19:08:00,0.342,0
2026-06-17 19:09:00,0.332,0
2026-06-17 19:10:00,0.351,0
2026-06-17 19:11:00,0.338,0
2026-06-17 19:12:00,0.327,0
2026-06-17 19:13:00,0.317,0
2026-06-17 19:14:00,0.32,0
2026-06-17 19:15:00,0.318,0
2026-06-17 19:16:00,0.323,0
2026-06-17 19:17:00,0.334,0
2026-06-17 19:18:00,0.332,0
2026-06-17 19:19:00,0.357,0
2026-06-17 19:20:00,0.326,0
2026-06-17 19:21:00,0.275,0
2026-06-17 19:22:00,0.24,0
2026-06-17 19:23:00,0.248,0
2026-06-17 19:24:00,0.268,0
2026-06-17 19:25:00,0.259,0
2026-06-17 19:26:00,0.268,0
2026-06-17 19:27:00,0.267,0
2026-06-17 19:28:00,0.287,0
2026-06-17 19:29:00,0.276,0
2026-06-17 19:30:00,0.247,1
2026-06-17 19:31:00,0.259,0
2026-06-17 19:32:00,0.286,1
2026-06-17 19:33:00,0.35,0
2026-06-17 19:34:00,0.367,0
2026-06-17 19:35:00,0.322,0
2026-06-17 19:36:00,0.323,0
2026-06-17 19:37:00,0.337,0
2026-06-17 19:38:00,0.37,1
2026-06-17 19:39:00,0.337,0
2026-06-17 19:40:00,0.276,0
2026-06-17 19:41:00,0.235,0
2026-06-17 19:42:00,0.204,0
2026-06-17 19:43:00,0.209,0
2026-06-17 19:44:00,0.15,0
2026-06-17 19:45:00,0.171,0
2026-06-17 19:46:00,0.231,0
2026-06-17 19:47:00,0.267,0
2026-06-17 19:48:00,0.264,0
2026-06-17 19:49:00,0.223,0
2026-06-17 19:50:00,0.204,0
2026-06-17 19:51:00,0.214,0
2026-06-17 19:52:00,0.208,0
2026-06-17 19:53:00,0.186,0
2026-06-17 19:54:00,0.151,0
2026-06-17 19:55:00,0.119,0
2026-06-17 19:56:00,0.127,0
2026-06-17 19:57:00,0.166,0
2026-06-17 19:58:00,0.192,1
2026-06-17 19:59:00,0.2,0
