"date (UTC)","SO2 (ppb)","Flag"
2026-06-09 06:00:00,0.383,0
2026-06-09 06:01:00,0.357,0
2026-06-09 06:02:00,0.374,0
2026-06-09 06:03:00,0.402,0
2026-06-09 06:04:00,0.412,0
2026-06-09 06:05:00,0.425,0
2026-06-09 06:06:00,0.437,0
2026-06-09 06:07:00,0.449,0
2026-06-09 06:08:00,0.438,0
2026-06-09 06:09:00,0.405,0
2026-06-09 06:10:00,0.386,0
2026-06-09 06:11:00,0.369,0
2026-06-09 06:12:00,0.382,0
2026-06-09 06:13:00,0.361,0
2026-06-09 06:14:00,0.36,1
2026-06-09 06:15:00,0.345,0
2026-06-09 06:16:00,0.322,0
2026-06-09 06:17:00,0.331,0
2026-06-09 06:18:00,0.294,1
2026-06-09 06:19:00,0.288,0
2026-06-09 06:20:00,0.263,0
2026-06-09 06:21:00,0.24,0
2026-06-09 06:22:00,0.264,0
2026-06-09 06:23:00,0.278,0
2026-06-09 06:24:00,0.3,0
2026-06-09 06:25:00,0.345,1
2026-06-09 06:26:00,0.397,0
2026-06-09 06:27:00,0.445,0
2026-06-09 06:28:00,0.499,0
2026-06-09 06:29:00,0.532,1
2026-06-09 06:30:00,0.548,1
2026-06-09 06:31:00,0.579,0
2026-06-09 06:32:00,0.576,0
2026-06-09 06:33:00,0.592,0
2026-06-09 06:34:00,0.623,0
2026-06-09 06:35:00,0.647,0
2026-06-09 06:36:00,0.653,0
2026-06-09 06:37:00,0.65,1
2026-06-09 06:38:00,0.634,0
2026-06-09 06:39:00,0.64,0
2026-06-09 06:40:00,0.637,0
2026-06-09 06:41:00,0.618,0
2026-06-09 06:42:00,0.608,1
2026-06-09 06:43:00,0.574,0
2026-06-09 06:44:00,0.513,0
2026-06-09 06:45:00,0.522,0
2026-06-09 06:46:00,0.52,0
2026-06-09 06:47:00,0.5,1
2026-06-09 06:48:00,0.528,1
2026-06-09 06:49:00,0.543,0
2026-06-09 06:50:00,0.524,0
2026-06-09 06:51:00,0.535,0
2026-06-09 06:52:00,0.539,0
2026-06-09 06:53:00,0.564,0
2026-06-09 06:54:00,0.555,0
2026-06-09 06:55:00,0.543,0
2026-06-09 06:56:00,0.515,0
2026-06-09 06:57:00,0.514,0
2026-06-09 06:58:00,0.532,0
2026-06-09 06:59:00,0.544,0
