"date (UTC)","SO2 (ppb)","Flag"
2026-06-16 08:00:00,0.352,0
2026-06-16 08:01:00,0.352,0
2026-06-16 08:02:00,0.345,0
2026-06-16 08:03:00,0.375,0
2026-06-16 08:04:00,0.349,0
2026-06-16 08:05:00,0.357,0
2026-06-16 08:06:00,0.364,0
2026-06-16 08:07:00,0.357,0
2026-06-16 08:08:00,0.334,0
2026-06-16 08:09:00,0.339,0
2026-06-16 08:10:00,0.343,1
2026-06-16 08:11:00,0.338,0
2026-06-16 08:12:00,0.319,0
2026-06-16 08:13:00,0.336,0
2026-06-16 08:14:00,0.353,0
2026-06-16 08:15:00,0.362,0
2026-06-16 08:16:00,0.343,0
2026-06-16 08:17:00,0.307,0
2026-06-16 08:18:00,0.325,0
2026-06-16 08:19:00,0.304,0
2026-06-16 08:20:00,0.305,0
2026-06-16 08:21:00,0.297,0
2026-06-16 08:22:00,0.316,0
2026-06-16 08:23:00,0.332,0
2026-06-16 08:24:00,0.323,0
2026-06-16 08:25:00,0.279,1
2026-06-16 08:26:00,0.201,0
2026-06-16 08:27:00,0.165,0
2026-06-16 08:28:00,0.13,0
2026-06-16 08:29:00,0.058,0
2026-06-16 08:30:00,0.01,0
2026-06-16 08:31:00,-0.001,0
2026-06-16 08:32:00,-0.025,0
2026-06-16 08:33:00,-0.047,0
2026-06-16 08:34:00,-0.056,0
2026-06-16 08:35:00,-0.054,0
2026-06-16 08:36:00,-0.051,1
2026-06-16 08:37:00,-0.051,0
2026-06-16 08:38:00,-0.062,0
2026-06-16 08:39:00,-0.058,0
2026-06-16 08:40:00,-0.016,1
2026-06-16 08:41:00,0.011,0
2026-06-16 08:42:00,0.038,0
2026-06-16 08:43:00,0.071,0
2026-06-16 08:44:00,0.117,0
2026-06-16 08:45:00,0.208,0
2026-06-16 08:46:00,0.274,0
2026-06-16 08:47:00,0.338,0
2026-06-16 08:48:00,0.395,0
2026-06-16 08:49:00,0.463,1
2026-06-16 08:50:00,0.504,0
2026-06-16 08:51:00,0.557,1
2026-06-16 08:52:00,0.6,0
2026-06-16 08:53:00,0.64,0
2026-06-16 08:54:00,0.654,0
2026-06-16 08:55:00,0.661,0
2026-06-16 08:56:00,0.639,0
2026-06-16 08:57:00,0.647,0
2026-06-16 08:58:00,0.653,0
2026-06-16 08:59:00,0.626,0
