"date (UTC)","SO2 (ppb)","Flag"
2026-06-14 13:00:00,0.338,0
2026-06-14 13:01:00,0.343,0
2026-06-14 13:02:00,0.318,0
2026-06-14 13:03:00,0.308,0
2026-06-14 13:04:00,0.316,0
2026-06-14 13:05:00,0.326,0
2026-06-14 13:06:00,0.32,0
2026-06-14 13:07:00,0.386,0
2026-06-14 13:08:00,0.425,0
2026-06-14 13:09:00,0.486,0
2026-06-14 13:10:00,0.498,0
2026-06-14 13:11:00,0.54,0
2026-06-14 13:12:00,0.525,0
2026-06-14 13:13:00,0.509,0
2026-06-14 13:14:00,0.453,0
2026-06-14 13:15:00,0.44,0
2026-06-14 13:16:00,0.499,0
2026-06-14 13:17:00,0.506,0
2026-06-14 13:18:00,0.508,0
2026-06-14 13:19:00,0.53,0
2026-06-14 13:20:00,0.536,0
2026-06-14 13:21:00,0.513,0
2026-06-14 13:22:00,0.504,0
2026-06-14 13:23:00,0.461,0
2026-06-14 13:24:00,0.451,0
2026-06-14 13:25:00,0.427,0
2026-06-14 13:26:00,0.424,0
2026-06-14 13:27:00,0.398,0
2026-06-14 13:28:00,0.426,0
2026-06-14 13:29:00,0.449,0
2026-06-14 13:30:00,0.484,0
2026-06-14 13:31:00,0.508,0
2026-06-14 13:32:00,0.554,0
2026-06-14 13:33:00,0.576,0
2026-06-14 13:34:00,0.568,0
2026-06-14 13:35:00,0.572,0
2026-06-14 13:36:00,0.546,1
2026-06-14 13:37:00,0.525,0
2026-06-14 13:38:00,0.508,0
2026-06-14 13:39:00,0.49,0
2026-06-14 13:40:00,0.491,0
2026-06-14 13:41:00,0.491,0
2026-06-14 13:42:00,0.488,0
2026-06-14 13:43:00,0.47,0
2026-06-14 13:44:00,0.418,1
2026-06-14 13:45:00,0.352,0
2026-06-14 13:46:00,0.292,0
2026-06-14 13:47:00,0.258,1
2026-06-14 13:48:00,0.206,0
2026-06-14 13:49:00,0.185,0
2026-06-14 13:50:00,0.161,0
2026-06-14 13:51:00,0.116,1
2026-06-14 13:52:00,0.09,1
2026-06-14 13:53:00,0.087,1
2026-06-14 13:54:00,0.108,0
2026-06-14 13:55:00,0.149,0
2026-06-14 13:56:00,0.201,1
2026-06-14 13:57:00,0.208,0
2026-06-14 13:58:00,0.215,0
2026-06-14 13:59:00,0.222,0
