"date (UTC)","SO2 (ppb)","Flag"
2026-06-16 20:00:00,0.757,0
2026-06-16 20:01:00,0.757,0
2026-06-16 20:02:00,0.77,0
2026-06-16 20:03:00,0.749,0
2026-06-16 20:04:00,0.673,0
2026-06-16 20:05:00,0.653,0
2026-06-16 20:06:00,0.66,0
2026-06-16 20:07:00,0.654,0
2026-06-16 20:08:00,0.65,1
2026-06-16 20:09:00,0.629,0
2026-06-16 20:10:00,0.583,0
2026-06-16 20:11:00,0.565,0
2026-06-16 20:12:00,0.585,0
2026-06-16 20:13:00,0.545,0
2026-06-16 20:14:00,0.467,0
2026-06-16 20:15:00,0.429,0
2026-06-16 20:16:00,0.392,0
2026-06-16 20:17:00,0.39,0
2026-06-16 20:18:00,0.387,0
2026-06-16 20:19:00,0.396,0
2026-06-16 20:20:00,0.417,1
2026-06-16 20:21:00,0.408,0
2026-06-16 20:22:00,0.381,0
2026-06-16 20:23:00,0.404,0
2026-06-16 20:24:00,0.397,1
2026-06-16 20:25:00,0.404,0
2026-06-16 20:26:00,0.4,0
2026-06-16 20:27:00,0.337,0
2026-06-16 20:28:00,0.285,0
2026-06-16 20:29:00,0.293,0
2026-06-16 20:30:00,0.3,0
2026-06-16 20:31:00,0.287,0
2026-06-16 20:32:00,0.311,0
2026-06-16 20:33:00,0.315,0
2026-06-16 20:34:00,0.308,0
2026-06-16 20:35:00,0.321,0
2026-06-16 20:36:00,0.352,0
2026-06-16 20:37:00,0.341,0
2026-06-16 20:38:00,0.344,0
2026-06-16 20:39:00,0.304,0
2026-06-16 20:40:00,0.268,0
2026-06-16 20:41:00,0.222,0
2026-06-16 20:42:00,0.247,0
2026-06-16 20:43:00,0.334,0
2026-06-16 20:44:00,0.4,0
2026-06-16 20:45:00,0.388,0
2026-06-16 20:46:00,0.418,0
2026-06-16 20:47:00,0.443,0
2026-06-16 20:48:00,0.429,0
2026-06-16 20:49:00,0.434,0
2026-06-16 20:50:00,0.476,0
2026-06-16 20:51:00,0.473,0
2026-06-16 20:52:00,0.44,0
2026-06-16 20:53:00,0.413,0
2026-06-16 20:54:00,0.383,0
2026-06-16 20:55:00,0.394,1
2026-06-16 20:56:00,0.415,0
2026-06-16 20:57:00,0.473,0
2026-06-16 20:58:00,0.464,0
2026-06-16 20:59:00,0.417,0
