"date (UTC)","SO2 (ppb)","Flag"
2026-06-08 17:00:00,0.27,0
2026-06-08 17:01:00,0.278,0
2026-06-08 17:02:00,0.299,0
2026-06-08 17:03:00,0.329,0
2026-06-08 17:04:00,0.362,0
2026-06-08 17:05:00,0.346,0
2026-06-08 17:06:00,0.329,0
2026-06-08 17:07:00,0.322,0
2026-06-08 17:08:00,0.362,0
2026-06-08 17:09:00,0.374,0
2026-06-08 17:10:00,0.393,1
2026-06-08 17:11:00,0.379,0
2026-06-08 17:12:00,0.348,0
2026-06-08 17:13:00,0.332,0
2026-06-08 17:14:00,0.344,0
2026-06-08 17:15:00,0.363,0
2026-06-08 17:16:00,0.361,0
2026-06-08 17:17:00,0.354,0
2026-06-08 17:18:00,0.325,1
2026-06-08 17:19:00,0.303,0
2026-06-08 17:20:00,0.261,0
2026-06-08 17:21:00,0.284,0
2026-06-08 17:22:00,0.313,0
2026-06-08 17:23:00,0.349,0
2026-06-08 17:24:00,0.352,0
2026-06-08 17:25:00,0.385,0
2026-06-08 17:26:00,0.388,0
2026-06-08 17:27:00,0.368,0
2026-06-08 17:28:00,0.353,0
2026-06-08 17:29:00,0.373,0
2026-06-08 17:30:00,0.39,0
2026-06-08 17:31:00,0.416,1
2026-06-08 17:32:00,0.424,0
2026-06-08 17:33:00,0.416,0
2026-06-08 17:34:00,0.403,0
2026-06-08 17:35:00,0.381,0
2026-06-08 17:36:00,0.383,0
2026-06-08 17:37:00,0.367,1
2026-06-08 17:38:00,0.357,1
2026-06-08 17:39:00,0.304,0
2026-06-08 17:40:00,0.316,0
2026-06-08 17:41:00,0.308,1
2026-06-08 17:42:00,0.274,0
2026-06-08 17:43:00,0.257,0
2026-06-08 17:44:00,0.257,0
2026-06-08 17:45:00,0.249,0
2026-06-08 17:46:00,0.239,0
2026-06-08 17:47:00,0.228,0
2026-06-08 17:48:00,0.169,0
2026-06-08 17:49:00,0.117,0
2026-06-08 17:50:00,0.117,0
2026-06-08 17:51:00,0.121,0
2026-06-08 17:52:00,0.15,0
2026-06-08 17:53:00,0.164,0
2026-06-08 17:54:00,0.152,0
2026-06-08 17:55:00,0.169,0
2026-06-08 17:56:00,0.143,0
2026-06-08 17:57:00,0.13,0
2026-06-08 17:58:00,0.134,0
2026-06-08 17:59:00,0.165,0
