"date (UTC)","SO2 (ppb)","Flag"
2026-06-08 08:00:00,0.265,0
2026-06-08 08:01:00,0.303,0
2026-06-08 08:02:00,0.312,0
2026-06-08 08:03:00,0.335,0
2026-06-08 08:04:00,0.32,0
2026-06-08 08:05:00,0.303,0
2026-06-08 08:06:00,0.273,0
2026-06-08 08:07:00,0.243,0
2026-06-08 08:08:00,0.239,0
2026-06-08 08:09:00,0.208,0
2026-06-08 08:10:00,0.221,1
2026-06-08 08:11:00,0.265,0
2026-06-08 08:12:00,0.328,0
2026-06-08 08:13:00,0.351,0
2026-06-08 08:14:00,0.342,1
2026-06-08 08:15:00,0.369,0
2026-06-08 08:16:00,0.374,0
2026-06-08 08:17:00,0.307,0
2026-06-08 08:18:00,0.305,0
2026-06-08 08:19:00,0.332,0
2026-06-08 08:20:00,0.332,0
2026-06-08 08:21:00,0.33,0
2026-06-08 08:22:00,0.335,0
2026-06-08 08:23:00,0.358,0
2026-06-08 08:24:00,0.374,0
2026-06-08 08:25:00,0.414,0
2026-06-08 08:26:00,0.411,0
2026-06-08 08:27:00,0.386,0
2026-06-08 08:28:00,0.386,0
2026-06-08 08:29:00,0.39,0
2026-06-08 08:30:00,0.401,1
2026-06-08 08:31:00,0.409,0
2026-06-08 08:32:00,0.404,0
2026-06-08 08:33:00,0.422,0
2026-06-08 08:34:00,0.428,0
2026-06-08 08:35:00,0.386,0
2026-06-08 08:36:00,0.398,0
2026-06-08 08:37:00,0.412,0
2026-06-08 08:38:00,0.433,0
2026-06-08 08:39:00,0.401,0
2026-06-08 08:40:00,0.351,0
2026-06-08 08:41:00,0.322,1
2026-06-08 08:42:00,0.355,0
2026-06-08 08:43:00,0.387,0
2026-06-08 08:44:00,0.402,0
2026-06-08 08:45:00,0.409,0
2026-06-08 08:46:00,0.389,0
2026-06-08 08:47:00,0.38,0
2026-06-08 08:48:00,0.382,0
2026-06-08 08:49:00,0.382,0
2026-06-08 08:50:00,0.344,0
2026-06-08 08:51:00,0.315,0
2026-06-08 08:52:00,0.312,1
2026-06-08 08:53:00,0.287,0
2026-06-08 08:54:00,0.237,0
2026-06-08 08:55:00,0.236,0
2026-06-08 08:56:00,0.237,0
2026-06-08 08:57:00,0.267,0
2026-06-08 08:58:00,0.261,0
2026-06-08 08:59:00,0.259,0
