"date (UTC)","O3 (ppb)","Flag"
2026-09-20 05:00:00,20.96,0
2026-09-20 05:01:00,20.57,0
2026-09-20 05:02:00,21.05,0
2026-09-20 05:03:00,19.44,0
2026-09-20 05:04:00,19.78,0
2026-09-20 05:05:00,20.31,0
2026-09-20 05:06:00,19.73,0
2026-09-20 05:07:00,19.56,0
2026-09-20 05:08:00,18.67,0
2026-09-20 05:09:00,18.65,0
2026-09-20 05:10:00,19.16,0
2026-09-20 05:11:00,18.99,0
2026-09-20 05:12:00,17.08,0
2026-09-20 05:13:00,18.65,0
2026-09-20 05:14:00,17.76,0
2026-09-20 05:15:00,18.36,0
2026-09-20 05:16:00,18.09,0
2026-09-20 05:17:00,17.71,0
2026-09-20 05:18:00,18.66,0
2026-09-20 05:19:00,19.28,0
2026-09-20 05:20:00,18.78,0
2026-09-20 05:21:00,19.26,0
2026-09-20 05:22:00,18.45,0
2026-09-20 05:23:00,17.95,0
2026-09-20 05:24:00,17.66,0
2026-09-20 05:25:00,17.69,0
2026-09-20 05:26:00,18,0
2026-09-20 05:27:00,18.43,0
2026-09-20 05:28:00,18.52,0
2026-09-20 05:29:00,18.74,0
2026-09-20 05:30:00,18.01,0
2026-09-20 05:31:00,18.51,0
2026-09-20 05:32:00,19.04,0
2026-09-20 05:33:00,18.43,0
2026-09-20 05:34:00,16.81,0
2026-09-20 05:35:00,17.5,0
2026-09-20 05:36:00,18.11,0
2026-09-20 05:37:00,18.41,0
2026-09-20 05:38:00,18.32,0
2026-09-20 05:39:00,19.44,0
2026-09-20 05:40:00,20.62,0
2026-09-20 05:41:00,20.25,0
2026-09-20 05:42:00,20.68,0
2026-09-20 05:43:00,21.14,0
2026-09-20 05:44:00,20.16,0
2026-09-20 05:45:00,19.91,0
2026-09-20 05:46:00,20.81,0
2026-09-20 05:47:00,20.01,0
2026-09-20 05:48:00,20.75,0
2026-09-20 05:49:00,20.08,0
2026-09-20 05:50:00,20.81,0
2026-09-20 05:51:00,19.79,0
2026-09-20 05:52:00,21.29,0
2026-09-20 05:53:00,20.96,0
2026-09-20 05:54:00,21.37,0
2026-09-20 05:55:00,21.52,0
2026-09-20 05:56:00,21.52,0
2026-09-20 05:57:00,20.45,0
2026-09-20 05:58:00,21.47,0
2026-09-20 05:59:00,21.84,0
