"date (UTC)","O3 (ppb)","Flag"
2026-09-11 02:00:00,14.8,0
2026-09-11 02:01:00,12.74,0
2026-09-11 02:02:00,12.19,0
2026-09-11 02:03:00,13.96,0
2026-09-11 02:04:00,12.69,0
2026-09-11 02:05:00,14.93,0
2026-09-11 02:06:00,15.02,0
2026-09-11 02:07:00,14.9,0
2026-09-11 02:08:00,14.62,0
2026-09-11 02:09:00,15.88,0
2026-09-11 02:10:00,15.58,0
2026-09-11 02:11:00,14.8,0
2026-09-11 02:12:00,14.92,0
2026-09-11 02:13:00,15.07,0
2026-09-11 02:14:00,15.28,0
2026-09-11 02:15:00,14.58,0
2026-09-11 02:16:00,14.91,0
2026-09-11 02:17:00,15.55,0
2026-09-11 02:18:00,14.46,0
2026-09-11 02:19:00,14.98,0
2026-09-11 02:20:00,13.97,0
2026-09-11 02:21:00,14.08,0
2026-09-11 02:22:00,12.68,0
2026-09-11 02:23:00,14.02,0
2026-09-11 02:24:00,13.78,0
2026-09-11 02:25:00,12.52,0
2026-09-11 02:26:00,12.62,0
2026-09-11 02:27:00,12.42,0
2026-09-11 02:28:00,12.75,0
2026-09-11 02:29:00,12.02,0
2026-09-11 02:30:00,11.67,0
2026-09-11 02:31:00,10.73,0
2026-09-11 02:32:00,11.85,0
2026-09-11 02:33:00,11.96,0
2026-09-11 02:34:00,11.04,0
2026-09-11 02:35:00,10.84,0
2026-09-11 02:36:00,11.62,0
2026-09-11 02:37:00,12.28,0
2026-09-11 02:38:00,11.49,0
2026-09-11 02:39:00,12.08,0
2026-09-11 02:40:00,12.28,0
2026-09-11 02:41:00,11.97,0
2026-09-11 02:42:00,12.69,0
2026-09-11 02:43:00,12.77,0
2026-09-11 02:44:00,11.63,0
2026-09-11 02:45:00,11.81,0
2026-09-11 02:46:00,12.71,0
2026-09-11 02:47:00,10.31,0
2026-09-11 02:48:00,11.03,0
2026-09-11 02:49:00,13.31,0
2026-09-11 02:50:00,14.26,0
2026-09-11 02:51:00,12.4,0
2026-09-11 02:52:00,13.01,0
2026-09-11 02:53:00,14.01,0
2026-09-11 02:54:00,11.41,0
2026-09-11 02:55:00,9.196,0
2026-09-11 02:56:00,11.24,0
2026-09-11 02:57:00,11.31,0
2026-09-11 02:58:00,9.645,0
2026-09-11 02:59:00,11.41,0
