"date (UTC)","O3 (ppb)","Flag"
2026-09-10 08:00:00,19.48,0
2026-09-10 08:01:00,19.33,0
2026-09-10 08:02:00,19.33,0
2026-09-10 08:03:00,19.22,0
2026-09-10 08:04:00,19.77,0
2026-09-10 08:05:00,19.92,0
2026-09-10 08:06:00,20.84,0
2026-09-10 08:07:00,20.1,0
2026-09-10 08:08:00,19.83,0
2026-09-10 08:09:00,20.18,0
2026-09-10 08:10:00,20.23,0
2026-09-10 08:11:00,20.38,0
2026-09-10 08:12:00,20.18,0
2026-09-10 08:13:00,20.4,0
2026-09-10 08:14:00,20.16,0
2026-09-10 08:15:00,19.92,0
2026-09-10 08:16:00,19.32,0
2026-09-10 08:17:00,18.55,0
2026-09-10 08:18:00,19.25,0
2026-09-10 08:19:00,19.83,0
2026-09-10 08:20:00,20.25,0
2026-09-10 08:21:00,20.39,0
2026-09-10 08:22:00,21.07,0
2026-09-10 08:23:00,21.78,0
2026-09-10 08:24:00,22.44,0
2026-09-10 08:25:00,22.24,0
2026-09-10 08:26:00,22.18,0
2026-09-10 08:27:00,22.38,0
2026-09-10 08:28:00,22.4,0
2026-09-10 08:29:00,23.49,0
2026-09-10 08:30:00,23.79,0
2026-09-10 08:31:00,24.16,0
2026-09-10 08:32:00,24.51,0
2026-09-10 08:33:00,24.77,0
2026-09-10 08:34:00,24.52,0
2026-09-10 08:35:00,24.21,0
2026-09-10 08:36:00,23.07,0
2026-09-10 08:37:00,23.87,0
2026-09-10 08:38:00,23.47,0
2026-09-10 08:39:00,23.96,0
2026-09-10 08:40:00,24.92,0
2026-09-10 08:41:00,24.83,0
2026-09-10 08:42:00,24.48,0
2026-09-10 08:43:00,24.45,0
2026-09-10 08:44:00,24.26,0
2026-09-10 08:45:00,23.92,0
2026-09-10 08:46:00,24.37,0
2026-09-10 08:47:00,24.24,0
2026-09-10 08:48:00,24.46,0
2026-09-10 08:49:00,23.94,0
2026-09-10 08:50:00,24.09,0
2026-09-10 08:51:00,23.65,0
2026-09-10 08:52:00,24,0
2026-09-10 08:53:00,23.89,0
2026-09-10 08:54:00,23.43,0
2026-09-10 08:55:00,23.23,0
2026-09-10 08:56:00,23.42,0
2026-09-10 08:57:00,22.67,0
2026-09-10 08:58:00,22.49,0
2026-09-10 08:59:00,22.76,0
