"date (UTC)","O3 (ppb)","Flag"
2026-09-22 03:00:00,3.331,0
2026-09-22 03:01:00,3.142,0
2026-09-22 03:02:00,2.559,0
2026-09-22 03:03:00,2.359,0
2026-09-22 03:04:00,2.43,0
2026-09-22 03:05:00,2.549,0
2026-09-22 03:06:00,2.266,0
2026-09-22 03:07:00,2.757,0
2026-09-22 03:08:00,2.959,0
2026-09-22 03:09:00,2.781,0
2026-09-22 03:10:00,2.638,0
2026-09-22 03:11:00,2.609,0
2026-09-22 03:12:00,2.731,0
2026-09-22 03:13:00,2.66,0
2026-09-22 03:14:00,3.24,0
2026-09-22 03:15:00,2.777,0
2026-09-22 03:16:00,2.768,0
2026-09-22 03:17:00,2.813,0
2026-09-22 03:18:00,2.818,0
2026-09-22 03:19:00,3.076,0
2026-09-22 03:20:00,2.689,0
2026-09-22 03:21:00,2.126,0
2026-09-22 03:22:00,1.975,0
2026-09-22 03:23:00,2.219,0
2026-09-22 03:24:00,2.249,0
2026-09-22 03:25:00,2.096,0
2026-09-22 03:26:00,1.735,0
2026-09-22 03:27:00,1.65,0
2026-09-22 03:28:00,1.843,0
2026-09-22 03:29:00,1.181,0
2026-09-22 03:30:00,1.893,0
2026-09-22 03:31:00,1.916,0
2026-09-22 03:32:00,1.963,0
2026-09-22 03:33:00,1.607,0
2026-09-22 03:34:00,1.564,0
2026-09-22 03:35:00,1.538,0
2026-09-22 03:36:00,1.837,0
2026-09-22 03:37:00,1.681,0
2026-09-22 03:38:00,1.847,0
2026-09-22 03:39:00,3.277,0
2026-09-22 03:40:00,3.533,0
2026-09-22 03:41:00,2.829,0
2026-09-22 03:42:00,3.337,0
2026-09-22 03:43:00,2.921,0
2026-09-22 03:44:00,2.894,0
2026-09-22 03:45:00,2.683,0
2026-09-22 03:46:00,2.523,0
2026-09-22 03:47:00,2.775,0
2026-09-22 03:48:00,3.013,0
2026-09-22 03:49:00,2.88,0
2026-09-22 03:50:00,3.088,0
2026-09-22 03:51:00,2.938,0
2026-09-22 03:52:00,2.596,0
2026-09-22 03:53:00,1.788,0
2026-09-22 03:54:00,1.962,0
2026-09-22 03:55:00,2.179,0
2026-09-22 03:56:00,2.279,0
2026-09-22 03:57:00,2.118,0
2026-09-22 03:58:00,2.077,0
2026-09-22 03:59:00,2.48,0
