"date (UTC)","O3 (ppb)","Flag"
2026-09-01 10:00:00,26.11,0
2026-09-01 10:01:00,25.81,0
2026-09-01 10:02:00,25.46,0
2026-09-01 10:03:00,26.12,0
2026-09-01 10:04:00,26.37,0
2026-09-01 10:05:00,26.23,0
2026-09-01 10:06:00,25.66,0
2026-09-01 10:07:00,26.04,0
2026-09-01 10:08:00,25.22,0
2026-09-01 10:09:00,24.68,0
2026-09-01 10:10:00,25.32,0
2026-09-01 10:11:00,26.92,0
2026-09-01 10:12:00,28.01,0
2026-09-01 10:13:00,27.34,0
2026-09-01 10:14:00,28.03,0
2026-09-01 10:15:00,28.96,0
2026-09-01 10:16:00,28,0
2026-09-01 10:17:00,27.2,0
2026-09-01 10:18:00,26.76,0
2026-09-01 10:19:00,28.01,0
2026-09-01 10:20:00,27.68,0
2026-09-01 10:21:00,26.73,0
2026-09-01 10:22:00,27.54,0
2026-09-01 10:23:00,27.97,0
2026-09-01 10:24:00,27.84,0
2026-09-01 10:25:00,28.75,0
2026-09-01 10:26:00,29.31,0
2026-09-01 10:27:00,29.18,0
2026-09-01 10:28:00,29.32,0
2026-09-01 10:29:00,29.55,0
2026-09-01 10:30:00,29.44,0
2026-09-01 10:31:00,29.61,0
2026-09-01 10:32:00,29.28,0
2026-09-01 10:33:00,28.92,0
2026-09-01 10:34:00,29.57,0
2026-09-01 10:35:00,29.78,0
2026-09-01 10:36:00,29.86,0
2026-09-01 10:37:00,30.57,0
2026-09-01 10:38:00,30.77,0
2026-09-01 10:39:00,29.54,0
2026-09-01 10:40:00,29.72,0
2026-09-01 10:41:00,29.14,0
2026-09-01 10:42:00,29.68,0
2026-09-01 10:43:00,28.99,0
2026-09-01 10:44:00,28.42,0
2026-09-01 10:45:00,29.74,0
2026-09-01 10:46:00,29.5,0
2026-09-01 10:47:00,30.19,0
2026-09-01 10:48:00,31.01,0
2026-09-01 10:49:00,30.76,0
2026-09-01 10:50:00,31.07,0
2026-09-01 10:51:00,30.8,0
2026-09-01 10:52:00,30.47,0
2026-09-01 10:53:00,29.79,0
2026-09-01 10:54:00,30.05,0
2026-09-01 10:55:00,30.2,0
2026-09-01 10:56:00,29.72,0
2026-09-01 10:57:00,29.8,0
2026-09-01 10:58:00,30.73,0
2026-09-01 10:59:00,31.33,0
