"date (UTC)","O3 (ppb)","Flag"
2026-09-18 23:00:00,21.72,0
2026-09-18 23:01:00,21.95,0
2026-09-18 23:02:00,21.51,0
2026-09-18 23:03:00,21.88,0
2026-09-18 23:04:00,22.03,0
2026-09-18 23:05:00,22.75,0
2026-09-18 23:06:00,22.29,0
2026-09-18 23:07:00,22.18,0
2026-09-18 23:08:00,22.26,0
2026-09-18 23:09:00,22.44,0
2026-09-18 23:10:00,21.96,0
2026-09-18 23:11:00,21.05,0
2026-09-18 23:12:00,21.34,0
2026-09-18 23:13:00,21.84,0
2026-09-18 23:14:00,22.45,0
2026-09-18 23:15:00,22.48,0
2026-09-18 23:16:00,22.91,0
2026-09-18 23:17:00,22.05,0
2026-09-18 23:18:00,22.41,0
2026-09-18 23:19:00,22.76,0
2026-09-18 23:20:00,22.86,0
2026-09-18 23:21:00,22.21,0
2026-09-18 23:22:00,22.94,0
2026-09-18 23:23:00,22.47,0
2026-09-18 23:24:00,22.46,0
2026-09-18 23:25:00,22.98,0
2026-09-18 23:26:00,23.05,0
2026-09-18 23:27:00,23.66,0
2026-09-18 23:28:00,23.49,0
2026-09-18 23:29:00,22.36,0
2026-09-18 23:30:00,21.72,0
2026-09-18 23:31:00,22.31,0
2026-09-18 23:32:00,23.35,0
2026-09-18 23:33:00,23.85,0
2026-09-18 23:34:00,23.86,0
2026-09-18 23:35:00,25.33,0
2026-09-18 23:36:00,25.28,0
2026-09-18 23:37:00,23.24,0
2026-09-18 23:38:00,23.87,0
2026-09-18 23:39:00,23.82,0
2026-09-18 23:40:00,22.67,0
2026-09-18 23:41:00,25.11,0
2026-09-18 23:42:00,25.18,0
2026-09-18 23:43:00,25.37,0
2026-09-18 23:44:00,24.92,0
2026-09-18 23:45:00,24.38,0
2026-09-18 23:46:00,24.77,0
2026-09-18 23:47:00,25.21,0
2026-09-18 23:48:00,25.35,0
2026-09-18 23:49:00,24.27,0
2026-09-18 23:50:00,26.42,0
2026-09-18 23:51:00,25.59,0
2026-09-18 23:52:00,26.18,0
2026-09-18 23:53:00,25.76,0
2026-09-18 23:54:00,26.49,0
2026-09-18 23:55:00,25.67,0
2026-09-18 23:56:00,24.15,0
2026-09-18 23:57:00,26.34,0
2026-09-18 23:58:00,26.35,0
2026-09-18 23:59:00,25.92,0
