"date (UTC)","O3 (ppb)","Flag"
2026-09-22 02:00:00,11.27,0
2026-09-22 02:01:00,11.41,0
2026-09-22 02:02:00,11.46,0
2026-09-22 02:03:00,10.89,0
2026-09-22 02:04:00,11.3,0
2026-09-22 02:05:00,10.55,0
2026-09-22 02:06:00,10.53,0
2026-09-22 02:07:00,11.25,0
2026-09-22 02:08:00,11.05,0
2026-09-22 02:09:00,10.69,0
2026-09-22 02:10:00,10.08,0
2026-09-22 02:11:00,9.102,0
2026-09-22 02:12:00,10.63,0
2026-09-22 02:13:00,11.16,0
2026-09-22 02:14:00,11.24,0
2026-09-22 02:15:00,11.16,0
2026-09-22 02:16:00,10.83,0
2026-09-22 02:17:00,11.1,0
2026-09-22 02:18:00,11.28,0
2026-09-22 02:19:00,11.47,0
2026-09-22 02:20:00,11.16,0
2026-09-22 02:21:00,12.27,0
2026-09-22 02:22:00,11.09,0
2026-09-22 02:23:00,10.04,0
2026-09-22 02:24:00,9.471,0
2026-09-22 02:25:00,9.904,0
2026-09-22 02:26:00,9.713,0
2026-09-22 02:27:00,8.808,0
2026-09-22 02:28:00,8.814,0
2026-09-22 02:29:00,8.925,0
2026-09-22 02:30:00,9.243,0
2026-09-22 02:31:00,8.953,0
2026-09-22 02:32:00,9.787,0
2026-09-22 02:33:00,9.612,0
2026-09-22 02:34:00,9.226,0
2026-09-22 02:35:00,8.462,0
2026-09-22 02:36:00,7.586,0
2026-09-22 02:37:00,7.397,0
2026-09-22 02:38:00,6.874,0
2026-09-22 02:39:00,6.671,0
2026-09-22 02:40:00,6.193,0
2026-09-22 02:41:00,5.764,0
2026-09-22 02:42:00,5.721,0
2026-09-22 02:43:00,5.217,0
2026-09-22 02:44:00,5.392,0
2026-09-22 02:45:00,4.968,0
2026-09-22 02:46:00,5.167,0
2026-09-22 02:47:00,5.702,0
2026-09-22 02:48:00,5.231,0
2026-09-22 02:49:00,4.904,0
2026-09-22 02:50:00,5.015,0
2026-09-22 02:51:00,4.557,0
2026-09-22 02:52:00,4.481,0
2026-09-22 02:53:00,3.784,0
2026-09-22 02:54:00,3.261,0
2026-09-22 02:55:00,3.406,0
2026-09-22 02:56:00,3.386,0
2026-09-22 02:57:00,3.187,0
2026-09-22 02:58:00,2.874,0
2026-09-22 02:59:00,3.276,0
