"date (UTC)","O3 (ppb)","Flag"
2026-09-23 10:00:00,18.14,0
2026-09-23 10:01:00,18.04,0
2026-09-23 10:02:00,18.32,0
2026-09-23 10:03:00,17.38,0
2026-09-23 10:04:00,17.69,0
2026-09-23 10:05:00,18.52,0
2026-09-23 10:06:00,18.07,0
2026-09-23 10:07:00,18.67,0
2026-09-23 10:08:00,18.68,0
2026-09-23 10:09:00,17.6,0
2026-09-23 10:10:00,20.3,0
2026-09-23 10:11:00,19.1,0
2026-09-23 10:12:00,20.96,0
2026-09-23 10:13:00,21.81,0
2026-09-23 10:14:00,20.87,0
2026-09-23 10:15:00,21.94,0
2026-09-23 10:16:00,22.05,0
2026-09-23 10:17:00,22.03,0
2026-09-23 10:18:00,22.5,0
2026-09-23 10:19:00,22.03,0
2026-09-23 10:20:00,23.47,0
2026-09-23 10:21:00,22.51,0
2026-09-23 10:22:00,23.05,0
2026-09-23 10:23:00,23.57,0
2026-09-23 10:24:00,21.54,0
2026-09-23 10:25:00,23.49,0
2026-09-23 10:26:00,22.69,0
2026-09-23 10:27:00,24.24,0
2026-09-23 10:28:00,24,0
2026-09-23 10:29:00,21.71,0
2026-09-23 10:30:00,22.62,0
2026-09-23 10:31:00,23.65,0
2026-09-23 10:32:00,23.27,0
2026-09-23 10:33:00,24.5,0
2026-09-23 10:34:00,25.19,0
2026-09-23 10:35:00,25.28,0
2026-09-23 10:36:00,23.26,0
2026-09-23 10:37:00,22.28,0
2026-09-23 10:38:00,23.56,0
2026-09-23 10:39:00,24.02,0
2026-09-23 10:40:00,22.18,0
2026-09-23 10:41:00,23.45,0
2026-09-23 10:42:00,21.95,0
2026-09-23 10:43:00,22.45,0
2026-09-23 10:44:00,22.38,0
2026-09-23 10:45:00,22.08,0
2026-09-23 10:46:00,22.63,0
2026-09-23 10:47:00,21.27,0
2026-09-23 10:48:00,18.84,0
2026-09-23 10:49:00,20.66,0
2026-09-23 10:50:00,22.61,0
2026-09-23 10:51:00,23.25,0
2026-09-23 10:52:00,22.01,0
2026-09-23 10:53:00,22.1,0
2026-09-23 10:54:00,22.51,0
2026-09-23 10:55:00,19.69,0
2026-09-23 10:56:00,18.27,0
2026-09-23 10:57:00,18.54,0
2026-09-23 10:58:00,21.45,0
2026-09-23 10:59:00,22.45,0
