"date (UTC)","O3 (ppb)","Flag"
2026-09-01 16:00:00,28.79,0
2026-09-01 16:01:00,28.93,0
2026-09-01 16:02:00,28.11,0
2026-09-01 16:03:00,26.16,0
2026-09-01 16:04:00,27.72,0
2026-09-01 16:05:00,27.54,0
2026-09-01 16:06:00,27.43,0
2026-09-01 16:07:00,28.44,0
2026-09-01 16:08:00,28.34,0
2026-09-01 16:09:00,25.68,0
2026-09-01 16:10:00,22.97,0
2026-09-01 16:11:00,23.77,0
2026-09-01 16:12:00,27.73,0
2026-09-01 16:13:00,28.49,0
2026-09-01 16:14:00,26.37,0
2026-09-01 16:15:00,27.25,0
2026-09-01 16:16:00,27.66,0
2026-09-01 16:17:00,22.5,0
2026-09-01 16:18:00,28.76,0
2026-09-01 16:19:00,28.86,0
2026-09-01 16:20:00,28.61,0
2026-09-01 16:21:00,26.85,0
2026-09-01 16:22:00,28.54,0
2026-09-01 16:23:00,29.47,0
2026-09-01 16:24:00,29.25,0
2026-09-01 16:25:00,28.19,0
2026-09-01 16:26:00,28.74,0
2026-09-01 16:27:00,30.09,0
2026-09-01 16:28:00,29.99,0
2026-09-01 16:29:00,29.73,0
2026-09-01 16:30:00,31.01,0
2026-09-01 16:31:00,31.51,0
2026-09-01 16:32:00,30.21,0
2026-09-01 16:33:00,31.94,0
2026-09-01 16:34:00,30.27,0
2026-09-01 16:35:00,32.08,0
2026-09-01 16:36:00,32.01,0
2026-09-01 16:37:00,32.68,0
2026-09-01 16:38:00,31.28,0
2026-09-01 16:39:00,31.44,0
2026-09-01 16:40:00,29.92,0
2026-09-01 16:41:00,31.87,0
2026-09-01 16:42:00,31.64,0
2026-09-01 16:43:00,31.32,0
2026-09-01 16:44:00,31.55,0
2026-09-01 16:45:00,31.49,0
2026-09-01 16:46:00,30.9,0
2026-09-01 16:47:00,30.29,0
2026-09-01 16:48:00,30.18,0
2026-09-01 16:49:00,28.97,0
2026-09-01 16:50:00,30.2,0
2026-09-01 16:51:00,30.19,0
2026-09-01 16:52:00,30.4,0
2026-09-01 16:53:00,29.85,0
2026-09-01 16:54:00,29.41,0
2026-09-01 16:55:00,29.64,0
2026-09-01 16:56:00,29.63,0
2026-09-01 16:57:00,30.22,0
2026-09-01 16:58:00,29.37,0
2026-09-01 16:59:00,29.5,0
