"date (UTC)","O3 (ppb)","Flag"
2026-09-14 20:00:00,15.05,0
2026-09-14 20:01:00,16.15,0
2026-09-14 20:02:00,15.65,0
2026-09-14 20:03:00,16.77,0
2026-09-14 20:04:00,17.23,0
2026-09-14 20:05:00,18,0
2026-09-14 20:06:00,15.78,0
2026-09-14 20:07:00,17.19,0
2026-09-14 20:08:00,16.91,0
2026-09-14 20:09:00,17.44,0
2026-09-14 20:10:00,13.61,0
2026-09-14 20:11:00,14.83,0
2026-09-14 20:12:00,17.37,0
2026-09-14 20:13:00,17.1,0
2026-09-14 20:14:00,15.79,0
2026-09-14 20:15:00,17.25,0
2026-09-14 20:16:00,17.53,0
2026-09-14 20:17:00,17.43,0
2026-09-14 20:18:00,17.01,0
2026-09-14 20:19:00,17.99,0
2026-09-14 20:20:00,17.76,0
2026-09-14 20:21:00,17.72,0
2026-09-14 20:22:00,18.02,0
2026-09-14 20:23:00,18.11,0
2026-09-14 20:24:00,16.85,0
2026-09-14 20:25:00,17.28,0
2026-09-14 20:26:00,16.69,0
2026-09-14 20:27:00,17.83,0
2026-09-14 20:28:00,16.97,0
2026-09-14 20:29:00,18.02,0
2026-09-14 20:30:00,18.1,0
2026-09-14 20:31:00,18.01,0
2026-09-14 20:32:00,18.66,0
2026-09-14 20:33:00,18.36,0
2026-09-14 20:34:00,18.35,0
2026-09-14 20:35:00,18.17,0
2026-09-14 20:36:00,17.63,0
2026-09-14 20:37:00,17.09,0
2026-09-14 20:38:00,16.86,0
2026-09-14 20:39:00,16.55,0
2026-09-14 20:40:00,16.84,0
2026-09-14 20:41:00,16.68,0
2026-09-14 20:42:00,16.39,0
2026-09-14 20:43:00,16.21,0
2026-09-14 20:44:00,15.87,0
2026-09-14 20:45:00,15.63,0
2026-09-14 20:46:00,14.91,0
2026-09-14 20:47:00,14.98,0
2026-09-14 20:48:00,15.11,0
2026-09-14 20:49:00,15.32,0
2026-09-14 20:50:00,14.67,0
2026-09-14 20:51:00,13.38,0
2026-09-14 20:52:00,13.88,0
2026-09-14 20:53:00,14.05,0
2026-09-14 20:54:00,14.27,0
2026-09-14 20:55:00,14.66,0
2026-09-14 20:56:00,14.71,0
2026-09-14 20:57:00,14.35,0
2026-09-14 20:58:00,14.7,0
2026-09-14 20:59:00,14.68,0
