"date (UTC)","O3 (ppb)","Flag"
2026-09-01 14:00:00,26.97,0
2026-09-01 14:01:00,27.24,0
2026-09-01 14:02:00,28.49,0
2026-09-01 14:03:00,29.69,0
2026-09-01 14:04:00,29.87,0
2026-09-01 14:05:00,29.31,0
2026-09-01 14:06:00,29.75,0
2026-09-01 14:07:00,29.41,0
2026-09-01 14:08:00,26.68,0
2026-09-01 14:09:00,24.01,0
2026-09-01 14:10:00,21.93,0
2026-09-01 14:11:00,23.77,0
2026-09-01 14:12:00,23.52,0
2026-09-01 14:13:00,14.25,0
2026-09-01 14:14:00,22.34,0
2026-09-01 14:15:00,28.95,0
2026-09-01 14:16:00,29.34,0
2026-09-01 14:17:00,28.88,0
2026-09-01 14:18:00,29.3,0
2026-09-01 14:19:00,29.38,0
2026-09-01 14:20:00,29.01,0
2026-09-01 14:21:00,29.15,0
2026-09-01 14:22:00,28.82,0
2026-09-01 14:23:00,29.25,0
2026-09-01 14:24:00,29.84,0
2026-09-01 14:25:00,30.15,0
2026-09-01 14:26:00,29.82,0
2026-09-01 14:27:00,29.58,0
2026-09-01 14:28:00,30.92,0
2026-09-01 14:29:00,28.38,0
2026-09-01 14:30:00,29.85,0
2026-09-01 14:31:00,30.28,0
2026-09-01 14:32:00,29.84,0
2026-09-01 14:33:00,29.23,0
2026-09-01 14:34:00,28.58,0
2026-09-01 14:35:00,31.09,0
2026-09-01 14:36:00,29.76,0
2026-09-01 14:37:00,29.12,0
2026-09-01 14:38:00,29.11,0
2026-09-01 14:39:00,28.56,0
2026-09-01 14:40:00,28.84,0
2026-09-01 14:41:00,29.58,0
2026-09-01 14:42:00,28.81,0
2026-09-01 14:43:00,27.85,0
2026-09-01 14:44:00,27.07,0
2026-09-01 14:45:00,26.89,0
2026-09-01 14:46:00,24.81,0
2026-09-01 14:47:00,28.27,0
2026-09-01 14:48:00,31.11,0
2026-09-01 14:49:00,32.14,0
2026-09-01 14:50:00,31.72,0
2026-09-01 14:51:00,31.5,0
2026-09-01 14:52:00,31.69,0
2026-09-01 14:53:00,31.34,0
2026-09-01 14:54:00,30.67,0
2026-09-01 14:55:00,31.22,0
2026-09-01 14:56:00,30.22,0
2026-09-01 14:57:00,29.72,0
2026-09-01 14:58:00,31.12,0
2026-09-01 14:59:00,31.36,0
