"date (UTC)","O3 (ppb)","Flag"
2026-09-04 02:00:00,15.01,0
2026-09-04 02:01:00,15.07,0
2026-09-04 02:02:00,15.2,0
2026-09-04 02:03:00,14.34,0
2026-09-04 02:04:00,14.55,0
2026-09-04 02:05:00,14.69,0
2026-09-04 02:06:00,14.29,0
2026-09-04 02:07:00,14.46,0
2026-09-04 02:08:00,14.76,0
2026-09-04 02:09:00,14.35,0
2026-09-04 02:10:00,14.46,0
2026-09-04 02:11:00,14.41,0
2026-09-04 02:12:00,14.6,0
2026-09-04 02:13:00,14.36,0
2026-09-04 02:14:00,14.47,0
2026-09-04 02:15:00,14.23,0
2026-09-04 02:16:00,13.97,0
2026-09-04 02:17:00,14.14,0
2026-09-04 02:18:00,14.74,0
2026-09-04 02:19:00,13.98,0
2026-09-04 02:20:00,14.07,0
2026-09-04 02:21:00,14.02,0
2026-09-04 02:22:00,13.96,0
2026-09-04 02:23:00,14.32,0
2026-09-04 02:24:00,14.22,0
2026-09-04 02:25:00,14.17,0
2026-09-04 02:26:00,14.17,0
2026-09-04 02:27:00,14.18,0
2026-09-04 02:28:00,13.77,0
2026-09-04 02:29:00,14.09,0
2026-09-04 02:30:00,13.88,0
2026-09-04 02:31:00,14.03,0
2026-09-04 02:32:00,13.46,0
2026-09-04 02:33:00,14.01,0
2026-09-04 02:34:00,13.73,0
2026-09-04 02:35:00,13.38,0
2026-09-04 02:36:00,13.88,0
2026-09-04 02:37:00,13.71,0
2026-09-04 02:38:00,13.82,0
2026-09-04 02:39:00,13.54,0
2026-09-04 02:40:00,13.68,0
2026-09-04 02:41:00,13.67,0
2026-09-04 02:42:00,13.73,0
2026-09-04 02:43:00,13.48,0
2026-09-04 02:44:00,13.41,0
2026-09-04 02:45:00,13.74,0
2026-09-04 02:46:00,13.52,0
2026-09-04 02:47:00,13.01,0
2026-09-04 02:48:00,13.38,0
2026-09-04 02:49:00,13.66,0
2026-09-04 02:50:00,13.65,0
2026-09-04 02:51:00,12.97,0
2026-09-04 02:52:00,13.18,0
2026-09-04 02:53:00,13.3,0
2026-09-04 02:54:00,12.72,0
2026-09-04 02:55:00,13.02,0
2026-09-04 02:56:00,13.32,0
2026-09-04 02:57:00,13.19,0
2026-09-04 02:58:00,13.23,0
2026-09-04 02:59:00,12.98,0
