"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-03 05:00:00,0.684,2.697,0
2026-06-03 05:01:00,0.686,2.81,0
2026-06-03 05:02:00,0.72,2.915,0
2026-06-03 05:03:00,0.786,3.024,0
2026-06-03 05:04:00,0.743,2.983,0
2026-06-03 05:05:00,0.679,2.826,2
2026-06-03 05:06:00,0.565,2.567,0
2026-06-03 05:07:00,0.551,2.538,2
2026-06-03 05:08:00,0.563,2.578,2
2026-06-03 05:09:00,0.573,2.661,0
2026-06-03 05:10:00,0.555,2.672,0
2026-06-03 05:11:00,0.504,2.627,0
2026-06-03 05:12:00,0.426,2.466,2
2026-06-03 05:13:00,0.368,2.42,0
2026-06-03 05:14:00,0.332,2.285,0
2026-06-03 05:15:00,0.318,2.195,2
2026-06-03 05:16:00,0.318,2.062,0
2026-06-03 05:17:00,0.328,2.015,0
2026-06-03 05:18:00,0.351,1.938,2
2026-06-03 05:19:00,0.426,1.941,0
2026-06-03 05:20:00,0.49,1.994,0
2026-06-03 05:21:00,0.594,2.137,0
2026-06-03 05:22:00,0.639,2.229,2
2026-06-03 05:23:00,0.682,2.359,2
2026-06-03 05:24:00,0.684,2.471,0
2026-06-03 05:25:00,0.679,2.471,2
2026-06-03 05:26:00,0.669,2.486,2
2026-06-03 05:27:00,0.672,2.588,0
2026-06-03 05:28:00,0.603,2.62,0
2026-06-03 05:29:00,0.524,2.588,2
2026-06-03 05:30:00,0.463,2.618,0
2026-06-03 05:31:00,0.429,2.579,0
2026-06-03 05:32:00,0.417,2.569,2
2026-06-03 05:33:00,0.508,2.674,2
2026-06-03 05:34:00,0.631,2.997,2
2026-06-03 05:35:00,0.748,3.241,2
2026-06-03 05:36:00,0.795,3.363,2
2026-06-03 05:37:00,0.808,3.386,0
2026-06-03 05:38:00,0.825,3.41,0
2026-06-03 05:39:00,0.828,3.464,2
2026-06-03 05:40:00,0.832,3.501,0
2026-06-03 05:41:00,0.825,3.491,0
2026-06-03 05:42:00,0.743,3.344,2
2026-06-03 05:43:00,0.626,3.057,2
2026-06-03 05:44:00,0.481,2.707,0
2026-06-03 05:45:00,0.446,2.567,2
2026-06-03 05:46:00,0.447,2.472,2
2026-06-03 05:47:00,0.429,2.343,0
2026-06-03 05:48:00,0.43,2.253,0
2026-06-03 05:49:00,0.425,2.123,0
2026-06-03 05:50:00,0.418,2.007,2
2026-06-03 05:51:00,0.406,1.905,0
2026-06-03 05:52:00,0.405,1.847,0
2026-06-03 05:53:00,0.401,1.777,2
2026-06-03 05:54:00,0.493,1.893,0
2026-06-03 05:55:00,0.698,2.21,0
2026-06-03 05:56:00,0.794,2.439,2
2026-06-03 05:57:00,0.837,2.548,0
2026-06-03 05:58:00,0.848,2.675,0
2026-06-03 05:59:00,0.858,2.782,0
