"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-29 17:00:00,0.316,0.602,0
2026-06-29 17:01:00,0.294,0.609,0
2026-06-29 17:02:00,0.273,0.58,0
2026-06-29 17:03:00,0.246,0.56,2
2026-06-29 17:04:00,0.212,0.577,2
2026-06-29 17:05:00,0.202,0.634,0
2026-06-29 17:06:00,0.198,0.649,2
2026-06-29 17:07:00,0.192,0.677,2
2026-06-29 17:08:00,0.185,0.686,0
2026-06-29 17:09:00,0.204,0.668,0
2026-06-29 17:10:00,0.216,0.675,2
2026-06-29 17:11:00,0.209,0.685,0
2026-06-29 17:12:00,0.221,0.667,0
2026-06-29 17:13:00,0.226,0.647,2
2026-06-29 17:14:00,0.219,0.639,2
2026-06-29 17:15:00,0.211,0.614,2
2026-06-29 17:16:00,0.203,0.592,0
2026-06-29 17:17:00,0.189,0.569,2
2026-06-29 17:18:00,0.17,0.513,0
2026-06-29 17:19:00,0.165,0.448,0
2026-06-29 17:20:00,0.152,0.423,0
2026-06-29 17:21:00,0.144,0.401,0
2026-06-29 17:22:00,0.172,0.44,0
2026-06-29 17:23:00,0.225,0.545,0
2026-06-29 17:24:00,0.263,0.589,2
2026-06-29 17:25:00,0.287,0.62,0
2026-06-29 17:26:00,0.308,0.689,2
2026-06-29 17:27:00,0.325,0.734,2
2026-06-29 17:28:00,0.33,0.812,0
2026-06-29 17:29:00,0.349,0.861,0
2026-06-29 17:30:00,0.325,0.835,0
2026-06-29 17:31:00,0.279,0.748,2
2026-06-29 17:32:00,0.255,0.702,0
2026-06-29 17:33:00,0.238,0.653,0
2026-06-29 17:34:00,0.235,0.681,2
2026-06-29 17:35:00,0.218,0.659,0
2026-06-29 17:36:00,0.219,0.65,0
2026-06-29 17:37:00,0.219,0.669,2
2026-06-29 17:38:00,0.227,0.669,2
2026-06-29 17:39:00,0.232,0.689,0
2026-06-29 17:40:00,0.25,0.733,0
2026-06-29 17:41:00,0.266,0.859,2
2026-06-29 17:42:00,0.304,1.043,2
2026-06-29 17:43:00,0.326,1.165,0
2026-06-29 17:44:00,0.347,1.205,2
2026-06-29 17:45:00,0.368,1.309,2
2026-06-29 17:46:00,0.467,1.817,0
2026-06-29 17:47:00,0.497,1.965,0
2026-06-29 17:48:00,0.526,2.156,2
2026-06-29 17:49:00,0.554,2.301,0
2026-06-29 17:50:00,0.548,2.465,0
2026-06-29 17:51:00,0.541,2.498,2
2026-06-29 17:52:00,0.578,2.694,2
2026-06-29 17:53:00,0.631,2.911,2
2026-06-29 17:54:00,0.625,2.902,0
2026-06-29 17:55:00,0.553,2.501,2
2026-06-29 17:56:00,0.54,2.552,0
2026-06-29 17:57:00,0.523,2.517,0
2026-06-29 17:58:00,0.515,2.486,2
2026-06-29 17:59:00,0.507,2.317,0
