"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-11 11:00:00,0.667,1.912,2
2026-06-11 11:01:00,0.675,1.919,0
2026-06-11 11:02:00,0.708,1.926,0
2026-06-11 11:03:00,0.722,1.955,0
2026-06-11 11:04:00,0.784,2.032,0
2026-06-11 11:05:00,0.798,2.163,0
2026-06-11 11:06:00,0.817,2.188,0
2026-06-11 11:07:00,0.818,2.197,2
2026-06-11 11:08:00,0.803,2.146,2
2026-06-11 11:09:00,0.759,2.07,2
2026-06-11 11:10:00,0.738,2.034,2
2026-06-11 11:11:00,0.747,2.022,2
2026-06-11 11:12:00,0.757,2,0
2026-06-11 11:13:00,0.715,1.839,0
2026-06-11 11:14:00,0.713,1.762,2
2026-06-11 11:15:00,0.714,1.816,0
2026-06-11 11:16:00,0.775,1.927,0
2026-06-11 11:17:00,0.817,2.004,2
2026-06-11 11:18:00,0.838,2.076,2
2026-06-11 11:19:00,0.889,2.226,0
2026-06-11 11:20:00,0.854,2.286,2
2026-06-11 11:21:00,0.832,2.344,2
2026-06-11 11:22:00,0.848,2.538,0
2026-06-11 11:23:00,0.862,2.641,0
2026-06-11 11:24:00,0.883,2.655,2
2026-06-11 11:25:00,0.914,2.672,2
2026-06-11 11:26:00,0.97,2.83,0
2026-06-11 11:27:00,1.164,3.107,2
2026-06-11 11:28:00,1.126,3.001,2
2026-06-11 11:29:00,1.102,2.909,0
2026-06-11 11:30:00,1.069,2.781,0
2026-06-11 11:31:00,1.045,2.627,2
2026-06-11 11:32:00,1.042,2.605,0
2026-06-11 11:33:00,1.006,2.6,0
2026-06-11 11:34:00,0.938,2.501,2
2026-06-11 11:35:00,0.753,2.285,2
2026-06-11 11:36:00,0.6,2.101,2
2026-06-11 11:37:00,0.591,2.103,0
2026-06-11 11:38:00,0.609,2.16,2
2026-06-11 11:39:00,0.62,2.2,0
2026-06-11 11:40:00,0.639,2.231,0
2026-06-11 11:41:00,0.614,2.144,0
2026-06-11 11:42:00,0.609,2.102,0
2026-06-11 11:43:00,0.637,2.005,0
2026-06-11 11:44:00,0.722,2.04,0
2026-06-11 11:45:00,0.79,2.101,2
2026-06-11 11:46:00,0.841,2.169,0
2026-06-11 11:47:00,0.88,2.248,2
2026-06-11 11:48:00,0.933,2.312,2
2026-06-11 11:49:00,0.983,2.444,0
2026-06-11 11:50:00,1.014,2.46,0
2026-06-11 11:51:00,1.072,2.53,0
2026-06-11 11:52:00,1.064,2.542,2
2026-06-11 11:53:00,0.978,2.445,0
2026-06-11 11:54:00,0.929,2.348,0
2026-06-11 11:55:00,0.895,2.356,2
2026-06-11 11:56:00,0.893,2.369,0
2026-06-11 11:57:00,0.842,2.225,0
2026-06-11 11:58:00,0.795,2.115,2
2026-06-11 11:59:00,0.8,2.069,2
