"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-01 03:00:00,0.121,1.671,0
2026-06-01 03:01:00,0.074,1.418,2
2026-06-01 03:02:00,0.048,1.182,0
2026-06-01 03:03:00,0.029,0.954,2
2026-06-01 03:04:00,0.025,0.817,2
2026-06-01 03:05:00,0.04,0.692,0
2026-06-01 03:06:00,0.014,0.575,0
2026-06-01 03:07:00,0.022,0.468,0
2026-06-01 03:08:00,0.032,0.404,2
2026-06-01 03:09:00,0.035,0.397,0
2026-06-01 03:10:00,0.037,0.403,0
2026-06-01 03:11:00,0.038,0.434,2
2026-06-01 03:12:00,0.039,0.445,0
2026-06-01 03:13:00,0.065,0.53,0
2026-06-01 03:14:00,0.117,0.664,2
2026-06-01 03:15:00,0.146,0.714,2
2026-06-01 03:16:00,0.162,0.809,0
2026-06-01 03:17:00,0.154,0.859,0
2026-06-01 03:18:00,0.184,0.968,2
2026-06-01 03:19:00,0.206,1.035,2
2026-06-01 03:20:00,0.217,1.085,0
2026-06-01 03:21:00,0.225,1.147,2
2026-06-01 03:22:00,0.19,1.094,2
2026-06-01 03:23:00,0.174,1.077,0
2026-06-01 03:24:00,0.138,1.008,0
2026-06-01 03:25:00,0.149,1.059,2
2026-06-01 03:26:00,0.168,1.141,0
2026-06-01 03:27:00,0.153,1.084,0
2026-06-01 03:28:00,0.146,1.021,2
2026-06-01 03:29:00,0.196,1.097,2
2026-06-01 03:30:00,0.22,1.105,2
2026-06-01 03:31:00,0.202,1.046,2
2026-06-01 03:32:00,0.193,0.964,2
2026-06-01 03:33:00,0.239,1.037,0
2026-06-01 03:34:00,0.305,1.082,0
2026-06-01 03:35:00,0.344,1.134,2
2026-06-01 03:36:00,0.363,1.158,0
2026-06-01 03:37:00,0.321,1.092,0
2026-06-01 03:38:00,0.273,0.926,2
2026-06-01 03:39:00,0.266,0.904,2
2026-06-01 03:40:00,0.274,0.927,0
2026-06-01 03:41:00,0.265,0.939,2
2026-06-01 03:42:00,0.257,0.864,2
2026-06-01 03:43:00,0.364,1.15,0
2026-06-01 03:44:00,0.378,1.219,0
2026-06-01 03:45:00,0.372,1.212,0
2026-06-01 03:46:00,0.378,1.245,2
2026-06-01 03:47:00,0.384,1.242,0
2026-06-01 03:48:00,0.367,1.285,0
2026-06-01 03:49:00,0.358,1.258,2
2026-06-01 03:50:00,0.36,1.259,0
2026-06-01 03:51:00,0.241,1.066,0
2026-06-01 03:52:00,0.09,0.661,2
2026-06-01 03:53:00,0.08,0.591,0
2026-06-01 03:54:00,0.085,0.571,0
2026-06-01 03:55:00,0.101,0.607,0
2026-06-01 03:56:00,0.124,0.635,2
2026-06-01 03:57:00,0.158,0.651,2
2026-06-01 03:58:00,0.214,0.735,0
2026-06-01 03:59:00,0.216,0.748,2
