"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-16 17:00:00,0.475,1.266,2
2026-06-16 17:01:00,0.479,1.296,0
2026-06-16 17:02:00,0.489,1.32,0
2026-06-16 17:03:00,0.485,1.279,2
2026-06-16 17:04:00,0.502,1.285,0
2026-06-16 17:05:00,0.526,1.341,0
2026-06-16 17:06:00,0.535,1.343,2
2026-06-16 17:07:00,0.527,1.291,2
2026-06-16 17:08:00,0.555,1.286,2
2026-06-16 17:09:00,0.539,1.196,2
2026-06-16 17:10:00,0.516,1.12,2
2026-06-16 17:11:00,0.488,1.073,0
2026-06-16 17:12:00,0.464,1.001,0
2026-06-16 17:13:00,0.415,0.909,2
2026-06-16 17:14:00,0.359,0.769,0
2026-06-16 17:15:00,0.309,0.677,0
2026-06-16 17:16:00,0.237,0.491,0
2026-06-16 17:17:00,0.217,0.451,2
2026-06-16 17:18:00,0.203,0.401,0
2026-06-16 17:19:00,0.206,0.358,2
2026-06-16 17:20:00,0.232,0.445,2
2026-06-16 17:21:00,0.275,0.502,0
2026-06-16 17:22:00,0.311,0.595,0
2026-06-16 17:23:00,0.325,0.604,0
2026-06-16 17:24:00,0.324,0.611,2
2026-06-16 17:25:00,0.316,0.569,0
2026-06-16 17:26:00,0.305,0.553,0
2026-06-16 17:27:00,0.306,0.564,2
2026-06-16 17:28:00,0.297,0.521,0
2026-06-16 17:29:00,0.26,0.425,0
2026-06-16 17:30:00,0.284,0.367,2
2026-06-16 17:31:00,0.346,0.63,0
2026-06-16 17:32:00,0.412,0.972,0
2026-06-16 17:33:00,0.577,1.74,0
2026-06-16 17:34:00,0.764,2.486,2
2026-06-16 17:35:00,1.103,3.897,2
2026-06-16 17:36:00,1.179,4.444,0
2026-06-16 17:37:00,1.33,5.072,2
2026-06-16 17:38:00,1.38,5.339,2
2026-06-16 17:39:00,1.305,5.373,0
2026-06-16 17:40:00,1.384,5.81,0
2026-06-16 17:41:00,1.394,5.93,2
2026-06-16 17:42:00,1.133,5.161,0
2026-06-16 17:43:00,0.91,4.607,0
2026-06-16 17:44:00,0.837,4.077,2
2026-06-16 17:45:00,0.825,3.99,2
2026-06-16 17:46:00,0.718,3.768,2
2026-06-16 17:47:00,0.711,3.831,2
2026-06-16 17:48:00,0.635,3.663,2
2026-06-16 17:49:00,0.522,2.956,0
2026-06-16 17:50:00,0.472,2.702,0
2026-06-16 17:51:00,0.414,2.387,2
2026-06-16 17:52:00,0.358,1.984,0
2026-06-16 17:53:00,0.313,1.704,0
2026-06-16 17:54:00,0.321,1.576,2
2026-06-16 17:55:00,0.344,1.388,2
2026-06-16 17:56:00,0.341,1.311,0
2026-06-16 17:57:00,0.336,1.255,2
2026-06-16 17:58:00,0.326,1.211,2
2026-06-16 17:59:00,0.323,1.178,0
