"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-10 18:00:00,1.076,4.318,2
2026-06-10 18:01:00,1.144,4.674,0
2026-06-10 18:02:00,3.933,12.016,0
2026-06-10 18:03:00,2.032,6.32,2
2026-06-10 18:04:00,0.918,4.758,2
2026-06-10 18:05:00,1.276,5.138,0
2026-06-10 18:06:00,1.307,5.27,2
2026-06-10 18:07:00,1.252,5.22,0
2026-06-10 18:08:00,1.235,5.227,0
2026-06-10 18:09:00,1.173,5.184,0
2026-06-10 18:10:00,1.128,5.121,2
2026-06-10 18:11:00,1.066,5.024,0
2026-06-10 18:12:00,0.978,4.898,0
2026-06-10 18:13:00,0.934,4.845,2
2026-06-10 18:14:00,0.815,4.616,0
2026-06-10 18:15:00,0.756,4.477,2
2026-06-10 18:16:00,0.709,4.36,2
2026-06-10 18:17:00,0.653,4.238,2
2026-06-10 18:18:00,0.632,4.145,0
2026-06-10 18:19:00,0.609,4.091,0
2026-06-10 18:20:00,0.586,4.102,2
2026-06-10 18:21:00,0.629,4.294,0
2026-06-10 18:22:00,0.701,4.679,0
2026-06-10 18:23:00,0.881,5.257,2
2026-06-10 18:24:00,1.008,5.765,2
2026-06-10 18:25:00,1.231,6.441,0
2026-06-10 18:26:00,1.579,7.396,2
2026-06-10 18:27:00,2.217,8.626,2
2026-06-10 18:28:00,11.816,23.196,0
2026-06-10 18:29:00,4.852,12.802,0
2026-06-10 18:30:00,0.842,5.328,2
2026-06-10 18:31:00,0.791,4.843,2
2026-06-10 18:32:00,0.771,4.82,0
2026-06-10 18:33:00,0.745,4.72,2
2026-06-10 18:34:00,0.719,4.639,2
2026-06-10 18:35:00,0.695,4.564,0
2026-06-10 18:36:00,0.665,4.506,0
2026-06-10 18:37:00,0.627,4.291,2
2026-06-10 18:38:00,0.591,3.975,0
2026-06-10 18:39:00,0.539,3.65,0
2026-06-10 18:40:00,0.521,3.48,0
2026-06-10 18:41:00,0.496,3.293,2
2026-06-10 18:42:00,0.486,3.158,2
2026-06-10 18:43:00,0.47,2.987,0
2026-06-10 18:44:00,0.451,2.779,2
2026-06-10 18:45:00,0.417,2.626,0
2026-06-10 18:46:00,0.405,2.646,0
2026-06-10 18:47:00,0.375,2.656,0
2026-06-10 18:48:00,0.362,2.647,0
2026-06-10 18:49:00,0.366,2.59,0
2026-06-10 18:50:00,0.358,2.518,0
2026-06-10 18:51:00,0.357,2.499,2
2026-06-10 18:52:00,0.344,2.475,0
2026-06-10 18:53:00,0.336,2.457,2
2026-06-10 18:54:00,0.346,2.477,2
2026-06-10 18:55:00,0.356,2.505,0
2026-06-10 18:56:00,0.368,2.505,0
2026-06-10 18:57:00,0.374,2.487,0
2026-06-10 18:58:00,0.359,2.454,2
2026-06-10 18:59:00,0.352,2.477,0
