"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-06 18:00:00,8.132,20.988,2
2026-06-06 18:01:00,3.464,14.48,0
2026-06-06 18:02:00,1.23,6.222,0
2026-06-06 18:03:00,1.182,6.085,2
2026-06-06 18:04:00,1.116,5.758,2
2026-06-06 18:05:00,1.01,5.256,0
2026-06-06 18:06:00,0.902,4.726,0
2026-06-06 18:07:00,0.801,4.232,2
2026-06-06 18:08:00,0.712,3.821,0
2026-06-06 18:09:00,0.647,3.476,0
2026-06-06 18:10:00,0.577,3.191,2
2026-06-06 18:11:00,0.473,2.624,0
2026-06-06 18:12:00,0.418,2.478,0
2026-06-06 18:13:00,0.418,2.609,0
2026-06-06 18:14:00,0.423,2.591,2
2026-06-06 18:15:00,0.408,2.497,2
2026-06-06 18:16:00,0.387,2.416,0
2026-06-06 18:17:00,0.342,2.26,2
2026-06-06 18:18:00,0.294,2.02,0
2026-06-06 18:19:00,0.311,2.014,0
2026-06-06 18:20:00,0.313,2.05,0
2026-06-06 18:21:00,0.355,2.11,2
2026-06-06 18:22:00,0.463,2.524,0
2026-06-06 18:23:00,0.575,2.965,0
2026-06-06 18:24:00,0.692,3.516,2
2026-06-06 18:25:00,0.783,4.031,2
2026-06-06 18:26:00,0.811,4.224,2
2026-06-06 18:27:00,0.793,4.289,2
2026-06-06 18:28:00,0.752,4.114,2
2026-06-06 18:29:00,0.705,3.854,0
2026-06-06 18:30:00,0.644,3.562,0
2026-06-06 18:31:00,0.526,2.951,2
2026-06-06 18:32:00,0.357,2.228,0
2026-06-06 18:33:00,0.268,1.612,0
2026-06-06 18:34:00,0.211,1.138,2
2026-06-06 18:35:00,0.22,0.948,2
2026-06-06 18:36:00,0.219,0.797,0
2026-06-06 18:37:00,0.222,0.765,2
2026-06-06 18:38:00,0.236,0.728,2
2026-06-06 18:39:00,0.227,0.69,0
2026-06-06 18:40:00,0.235,0.713,0
2026-06-06 18:41:00,0.24,0.694,2
2026-06-06 18:42:00,0.222,0.661,2
2026-06-06 18:43:00,0.21,0.622,0
2026-06-06 18:44:00,0.209,0.685,2
2026-06-06 18:45:00,0.285,0.974,2
2026-06-06 18:46:00,0.52,1.842,0
2026-06-06 18:47:00,0.884,2.805,0
2026-06-06 18:48:00,1.064,3.472,2
2026-06-06 18:49:00,1.172,4.063,0
2026-06-06 18:50:00,1.29,4.716,0
2026-06-06 18:51:00,1.352,5.118,0
2026-06-06 18:52:00,1.37,5.327,2
2026-06-06 18:53:00,1.317,5.248,2
2026-06-06 18:54:00,1.22,4.961,0
2026-06-06 18:55:00,0.877,4.101,2
2026-06-06 18:56:00,0.64,3.523,0
2026-06-06 18:57:00,0.552,3.363,0
2026-06-06 18:58:00,0.499,3.186,2
2026-06-06 18:59:00,0.35,2.64,0
