"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-18 16:00:00,1.065,2.055,2
2026-06-18 16:01:00,1.034,1.945,0
2026-06-18 16:02:00,1.055,1.965,0
2026-06-18 16:03:00,1.047,1.961,2
2026-06-18 16:04:00,0.994,1.873,2
2026-06-18 16:05:00,0.879,1.741,0
2026-06-18 16:06:00,0.971,1.815,0
2026-06-18 16:07:00,1.032,1.88,2
2026-06-18 16:08:00,1.107,2.027,2
2026-06-18 16:09:00,1.193,2.239,0
2026-06-18 16:10:00,1.265,2.445,2
2026-06-18 16:11:00,1.339,2.721,2
2026-06-18 16:12:00,1.355,2.68,0
2026-06-18 16:13:00,1.329,2.626,0
2026-06-18 16:14:00,1.116,2.263,2
2026-06-18 16:15:00,0.987,1.994,0
2026-06-18 16:16:00,0.901,1.732,0
2026-06-18 16:17:00,0.832,1.61,2
2026-06-18 16:18:00,0.679,1.204,2
2026-06-18 16:19:00,0.551,0.732,2
2026-06-18 16:20:00,0.526,0.668,2
2026-06-18 16:21:00,0.502,0.661,2
2026-06-18 16:22:00,0.492,0.628,0
2026-06-18 16:23:00,0.506,0.652,0
2026-06-18 16:24:00,0.533,0.731,2
2026-06-18 16:25:00,0.515,0.754,0
2026-06-18 16:26:00,0.581,0.805,0
2026-06-18 16:27:00,0.619,0.857,2
2026-06-18 16:28:00,0.626,0.896,2
2026-06-18 16:29:00,0.664,0.953,0
2026-06-18 16:30:00,1.056,1.67,2
2026-06-18 16:31:00,1.379,2.321,2
2026-06-18 16:32:00,1.646,2.883,0
2026-06-18 16:33:00,1.767,3.133,0
2026-06-18 16:34:00,1.844,3.433,0
2026-06-18 16:35:00,1.958,3.949,2
2026-06-18 16:36:00,2.088,4.474,0
2026-06-18 16:37:00,2.176,4.856,0
2026-06-18 16:38:00,2.1,4.861,2
2026-06-18 16:39:00,1.691,4.162,0
2026-06-18 16:40:00,1.328,3.542,0
2026-06-18 16:41:00,1.181,3.264,2
2026-06-18 16:42:00,1.151,3.211,0
2026-06-18 16:43:00,1.137,3.07,0
2026-06-18 16:44:00,1.133,2.942,0
2026-06-18 16:45:00,1.028,2.583,2
2026-06-18 16:46:00,1.036,2.402,2
2026-06-18 16:47:00,1.215,2.772,0
2026-06-18 16:48:00,1.288,2.923,2
2026-06-18 16:49:00,1.298,2.943,0
2026-06-18 16:50:00,1.291,2.946,0
2026-06-18 16:51:00,1.198,2.845,0
2026-06-18 16:52:00,1.058,2.556,2
2026-06-18 16:53:00,1.023,2.566,0
2026-06-18 16:54:00,1,2.539,0
2026-06-18 16:55:00,0.873,2.327,2
2026-06-18 16:56:00,0.681,1.886,2
2026-06-18 16:57:00,0.608,1.663,2
2026-06-18 16:58:00,0.564,1.525,2
2026-06-18 16:59:00,0.537,1.383,2
