"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-13 01:00:00,0.08,-0.284,2
2026-06-13 01:01:00,0.086,-0.269,2
2026-06-13 01:02:00,0.092,-0.254,1
2026-06-13 01:03:00,0.087,-0.249,2
2026-06-13 01:04:00,0.074,-0.241,2
2026-06-13 01:05:00,0.083,-0.23,1
2026-06-13 01:06:00,0.085,-0.242,1
2026-06-13 01:07:00,0.087,-0.257,2
2026-06-13 01:08:00,0.093,-0.244,1
2026-06-13 01:09:00,0.093,-0.245,1
2026-06-13 01:10:00,0.081,-0.252,2
2026-06-13 01:11:00,0.074,-0.245,2
2026-06-13 01:12:00,0.069,-0.237,2
2026-06-13 01:13:00,0.074,-0.251,2
2026-06-13 01:14:00,0.07,-0.253,2
2026-06-13 01:15:00,0.075,-0.254,1
2026-06-13 01:16:00,0.062,-0.258,1
2026-06-13 01:17:00,0.064,-0.264,2
2026-06-13 01:18:00,0.062,-0.258,1
2026-06-13 01:19:00,0.064,-0.277,1
2026-06-13 01:20:00,0.069,-0.286,1
2026-06-13 01:21:00,0.079,-0.279,2
2026-06-13 01:22:00,0.08,-0.252,1
2026-06-13 01:23:00,0.077,-0.231,2
2026-06-13 01:24:00,0.067,-0.228,2
2026-06-13 01:25:00,0.071,-0.22,1
2026-06-13 01:26:00,0.082,-0.206,1
2026-06-13 01:27:00,0.092,-0.195,1
2026-06-13 01:28:00,0.1,-0.174,2
2026-06-13 01:29:00,0.089,-0.191,1
2026-06-13 01:30:00,0.088,-0.199,1
2026-06-13 01:31:00,0.097,-0.222,2
2026-06-13 01:32:00,0.101,-0.243,1
2026-06-13 01:33:00,0.1,-0.258,1
2026-06-13 01:34:00,0.089,-0.271,2
2026-06-13 01:35:00,0.093,-0.269,1
2026-06-13 01:36:00,0.084,-0.261,1
2026-06-13 01:37:00,0.093,-0.27,1
2026-06-13 01:38:00,0.087,-0.256,2
2026-06-13 01:39:00,0.085,-0.246,2
2026-06-13 01:40:00,0.073,-0.232,1
2026-06-13 01:41:00,0.075,-0.218,2
2026-06-13 01:42:00,0.082,-0.213,2
2026-06-13 01:43:00,0.073,-0.216,1
2026-06-13 01:44:00,0.068,-0.223,1
2026-06-13 01:45:00,0.061,-0.227,2
2026-06-13 01:46:00,0.061,-0.219,1
2026-06-13 01:47:00,0.071,-0.232,1
2026-06-13 01:48:00,0.072,-0.244,2
2026-06-13 01:49:00,0.073,-0.254,2
2026-06-13 01:50:00,0.07,-0.268,2
2026-06-13 01:51:00,0.071,-0.265,2
2026-06-13 01:52:00,0.07,-0.274,2
2026-06-13 01:53:00,0.083,-0.271,1
2026-06-13 01:54:00,0.07,-0.301,1
2026-06-13 01:55:00,0.057,-0.299,2
2026-06-13 01:56:00,0.065,-0.298,1
2026-06-13 01:57:00,0.054,-0.272,1
2026-06-13 01:58:00,0.048,-0.269,2
2026-06-13 01:59:00,0.047,-0.266,2
