"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-02 10:00:00,0.86,1.343,2
2026-06-02 10:01:00,0.877,1.417,0
2026-06-02 10:02:00,0.882,1.477,0
2026-06-02 10:03:00,0.894,1.546,2
2026-06-02 10:04:00,0.901,1.594,0
2026-06-02 10:05:00,0.809,1.49,0
2026-06-02 10:06:00,0.691,1.282,0
2026-06-02 10:07:00,0.64,1.172,2
2026-06-02 10:08:00,0.612,1.112,2
2026-06-02 10:09:00,0.631,1.189,0
2026-06-02 10:10:00,0.684,1.325,2
2026-06-02 10:11:00,0.748,1.469,0
2026-06-02 10:12:00,0.825,1.584,0
2026-06-02 10:13:00,0.858,1.648,0
2026-06-02 10:14:00,0.868,1.596,0
2026-06-02 10:15:00,0.853,1.479,0
2026-06-02 10:16:00,0.792,1.333,0
2026-06-02 10:17:00,0.761,1.223,2
2026-06-02 10:18:00,0.718,1.052,2
2026-06-02 10:19:00,0.636,0.828,2
2026-06-02 10:20:00,0.547,0.666,2
2026-06-02 10:21:00,0.474,0.489,2
2026-06-02 10:22:00,0.441,0.42,1
2026-06-02 10:23:00,0.468,0.447,1
2026-06-02 10:24:00,0.555,0.675,2
2026-06-02 10:25:00,0.689,0.942,0
2026-06-02 10:26:00,0.747,1.098,0
2026-06-02 10:27:00,0.759,1.181,2
2026-06-02 10:28:00,0.782,1.253,2
2026-06-02 10:29:00,0.796,1.332,0
2026-06-02 10:30:00,0.81,1.398,2
2026-06-02 10:31:00,0.836,1.468,2
2026-06-02 10:32:00,0.787,1.343,0
2026-06-02 10:33:00,0.734,1.173,0
2026-06-02 10:34:00,0.652,0.984,2
2026-06-02 10:35:00,0.614,0.83,2
2026-06-02 10:36:00,0.607,0.742,0
2026-06-02 10:37:00,0.591,0.671,2
2026-06-02 10:38:00,0.572,0.576,2
2026-06-02 10:39:00,0.563,0.531,1
2026-06-02 10:40:00,0.582,0.538,1
2026-06-02 10:41:00,0.65,0.717,2
2026-06-02 10:42:00,0.733,0.913,0
2026-06-02 10:43:00,0.8,1.056,0
2026-06-02 10:44:00,0.961,1.459,0
2026-06-02 10:45:00,1.083,1.771,2
2026-06-02 10:46:00,1.126,1.899,2
2026-06-02 10:47:00,1.177,2.061,0
2026-06-02 10:48:00,1.181,2.147,2
2026-06-02 10:49:00,1.124,2.065,0
2026-06-02 10:50:00,1.037,1.923,0
2026-06-02 10:51:00,0.964,1.802,0
2026-06-02 10:52:00,0.888,1.718,0
2026-06-02 10:53:00,0.668,1.252,0
2026-06-02 10:54:00,0.601,1.096,0
2026-06-02 10:55:00,0.571,0.986,2
2026-06-02 10:56:00,0.532,0.89,0
2026-06-02 10:57:00,0.593,1.013,2
2026-06-02 10:58:00,0.704,1.186,2
2026-06-02 10:59:00,0.886,1.593,2
