"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-30 21:00:00,0.596,3.499,2
2026-06-30 21:01:00,0.664,4.056,2
2026-06-30 21:02:00,0.736,4.528,2
2026-06-30 21:03:00,0.817,4.971,0
2026-06-30 21:04:00,0.826,5.176,0
2026-06-30 21:05:00,0.821,5.26,2
2026-06-30 21:06:00,0.808,5.295,0
2026-06-30 21:07:00,0.763,5.257,0
2026-06-30 21:08:00,0.696,5.06,2
2026-06-30 21:09:00,0.685,4.894,2
2026-06-30 21:10:00,0.693,4.762,0
2026-06-30 21:11:00,0.779,4.823,2
2026-06-30 21:12:00,0.96,5.164,2
2026-06-30 21:13:00,1.166,5.669,0
2026-06-30 21:14:00,1.301,5.983,0
2026-06-30 21:15:00,1.397,6.288,2
2026-06-30 21:16:00,1.442,6.572,2
2026-06-30 21:17:00,1.479,6.794,0
2026-06-30 21:18:00,1.474,6.798,2
2026-06-30 21:19:00,1.452,6.777,2
2026-06-30 21:20:00,1.249,6.285,0
2026-06-30 21:21:00,1.015,5.655,0
2026-06-30 21:22:00,0.846,5.026,2
2026-06-30 21:23:00,0.683,4.522,0
2026-06-30 21:24:00,0.607,4.126,0
2026-06-30 21:25:00,0.571,3.722,0
2026-06-30 21:26:00,0.504,3.409,2
2026-06-30 21:27:00,0.446,3.094,2
2026-06-30 21:28:00,0.423,2.913,0
2026-06-30 21:29:00,0.411,2.79,2
2026-06-30 21:30:00,0.393,2.719,0
2026-06-30 21:31:00,0.378,2.677,0
2026-06-30 21:32:00,0.402,2.736,0
2026-06-30 21:33:00,0.396,2.787,0
2026-06-30 21:34:00,0.411,2.916,0
2026-06-30 21:35:00,0.444,3.09,0
2026-06-30 21:36:00,0.458,3.261,2
2026-06-30 21:37:00,0.478,3.454,0
2026-06-30 21:38:00,0.484,3.555,2
2026-06-30 21:39:00,0.522,3.661,2
2026-06-30 21:40:00,0.531,3.691,0
2026-06-30 21:41:00,0.531,3.734,0
2026-06-30 21:42:00,0.552,3.756,0
2026-06-30 21:43:00,0.525,3.718,2
2026-06-30 21:44:00,0.503,3.658,0
2026-06-30 21:45:00,0.474,3.587,0
2026-06-30 21:46:00,0.492,3.57,2
2026-06-30 21:47:00,0.465,3.519,0
2026-06-30 21:48:00,0.49,3.524,0
2026-06-30 21:49:00,0.523,3.582,2
2026-06-30 21:50:00,0.608,3.771,2
2026-06-30 21:51:00,0.677,4.035,0
2026-06-30 21:52:00,0.906,4.561,0
2026-06-30 21:53:00,1.219,5.363,2
2026-06-30 21:54:00,1.485,6.05,2
2026-06-30 21:55:00,1.597,6.507,0
2026-06-30 21:56:00,1.819,7.24,2
2026-06-30 21:57:00,2.143,8.258,2
2026-06-30 21:58:00,2.318,8.828,0
2026-06-30 21:59:00,2.491,9.313,0
