"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-11 14:00:00,1.466,3.465,0
2026-06-11 14:01:00,1.476,3.762,0
2026-06-11 14:02:00,1.453,3.857,2
2026-06-11 14:03:00,1.42,3.874,0
2026-06-11 14:04:00,1.379,3.901,0
2026-06-11 14:05:00,1.348,3.822,0
2026-06-11 14:06:00,1.314,3.716,2
2026-06-11 14:07:00,1.39,3.811,0
2026-06-11 14:08:00,1.576,4.306,2
2026-06-11 14:09:00,1.462,3.88,2
2026-06-11 14:10:00,1.467,3.774,0
2026-06-11 14:11:00,1.397,3.582,0
2026-06-11 14:12:00,1.306,3.31,0
2026-06-11 14:13:00,1.256,3.197,2
2026-06-11 14:14:00,1.229,3.066,0
2026-06-11 14:15:00,1.104,2.762,0
2026-06-11 14:16:00,0.803,2.105,2
2026-06-11 14:17:00,0.714,1.863,0
2026-06-11 14:18:00,0.615,1.566,0
2026-06-11 14:19:00,0.605,1.525,2
2026-06-11 14:20:00,0.61,1.511,2
2026-06-11 14:21:00,0.632,1.498,0
2026-06-11 14:22:00,0.646,1.484,0
2026-06-11 14:23:00,0.658,1.51,2
2026-06-11 14:24:00,0.681,1.535,2
2026-06-11 14:25:00,0.707,1.548,0
2026-06-11 14:26:00,0.726,1.631,2
2026-06-11 14:27:00,0.798,1.734,2
2026-06-11 14:28:00,0.807,1.727,0
2026-06-11 14:29:00,0.809,1.725,0
2026-06-11 14:30:00,0.814,1.737,2
2026-06-11 14:31:00,0.821,1.699,0
2026-06-11 14:32:00,0.828,1.701,0
2026-06-11 14:33:00,0.827,1.714,2
2026-06-11 14:34:00,0.838,1.723,2
2026-06-11 14:35:00,0.793,1.631,2
2026-06-11 14:36:00,0.766,1.557,2
2026-06-11 14:37:00,0.785,1.564,2
2026-06-11 14:38:00,0.778,1.598,0
2026-06-11 14:39:00,0.804,1.678,0
2026-06-11 14:40:00,0.857,1.826,2
2026-06-11 14:41:00,0.953,1.965,0
2026-06-11 14:42:00,1.115,2.293,0
2026-06-11 14:43:00,1.347,2.723,0
2026-06-11 14:44:00,1.498,3.106,2
2026-06-11 14:45:00,1.732,3.623,0
2026-06-11 14:46:00,1.876,3.864,2
2026-06-11 14:47:00,5.96,11.188,2
2026-06-11 14:48:00,1.252,2.978,0
2026-06-11 14:49:00,2.904,6.412,0
2026-06-11 14:50:00,1.729,4.453,0
2026-06-11 14:51:00,3.026,7.241,2
2026-06-11 14:52:00,2.534,6.791,0
2026-06-11 14:53:00,1.251,3.062,0
2026-06-11 14:54:00,2.458,4.994,2
2026-06-11 14:55:00,2.433,4.968,0
2026-06-11 14:56:00,9.72,12.774,0
2026-06-11 14:57:00,5.821,10.519,2
2026-06-11 14:58:00,3.032,5.358,0
2026-06-11 14:59:00,0.879,1.979,0
