"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-14 13:00:00,0.556,1.263,0
2026-06-14 13:01:00,0.556,1.21,2
2026-06-14 13:02:00,0.525,1.171,2
2026-06-14 13:03:00,0.543,1.172,0
2026-06-14 13:04:00,0.552,1.201,0
2026-06-14 13:05:00,0.558,1.211,2
2026-06-14 13:06:00,0.544,1.219,0
2026-06-14 13:07:00,0.541,1.236,0
2026-06-14 13:08:00,0.549,1.283,2
2026-06-14 13:09:00,0.557,1.348,2
2026-06-14 13:10:00,0.584,1.416,2
2026-06-14 13:11:00,0.644,1.547,2
2026-06-14 13:12:00,0.649,1.6,2
2026-06-14 13:13:00,0.669,1.693,0
2026-06-14 13:14:00,0.673,1.716,0
2026-06-14 13:15:00,0.698,1.738,2
2026-06-14 13:16:00,0.694,1.729,0
2026-06-14 13:17:00,0.686,1.706,0
2026-06-14 13:18:00,0.685,1.66,2
2026-06-14 13:19:00,0.622,1.581,2
2026-06-14 13:20:00,0.577,1.48,0
2026-06-14 13:21:00,0.554,1.418,2
2026-06-14 13:22:00,0.548,1.356,2
2026-06-14 13:23:00,0.543,1.361,0
2026-06-14 13:24:00,0.555,1.406,0
2026-06-14 13:25:00,0.549,1.424,0
2026-06-14 13:26:00,0.535,1.427,2
2026-06-14 13:27:00,0.517,1.385,0
2026-06-14 13:28:00,0.523,1.396,0
2026-06-14 13:29:00,0.529,1.504,2
2026-06-14 13:30:00,0.566,1.706,0
2026-06-14 13:31:00,0.599,1.822,0
2026-06-14 13:32:00,0.608,1.876,2
2026-06-14 13:33:00,0.622,1.934,0
2026-06-14 13:34:00,0.616,1.965,0
2026-06-14 13:35:00,0.631,1.958,0
2026-06-14 13:36:00,0.616,1.928,2
2026-06-14 13:37:00,0.609,1.877,2
2026-06-14 13:38:00,0.564,1.707,0
2026-06-14 13:39:00,0.511,1.543,2
2026-06-14 13:40:00,0.473,1.396,0
2026-06-14 13:41:00,0.463,1.362,0
2026-06-14 13:42:00,0.458,1.33,0
2026-06-14 13:43:00,0.444,1.305,0
2026-06-14 13:44:00,0.46,1.298,0
2026-06-14 13:45:00,0.464,1.309,0
2026-06-14 13:46:00,0.467,1.283,2
2026-06-14 13:47:00,0.468,1.248,0
2026-06-14 13:48:00,0.441,1.178,2
2026-06-14 13:49:00,0.424,1.109,2
2026-06-14 13:50:00,0.409,1.132,2
2026-06-14 13:51:00,0.395,1.096,0
2026-06-14 13:52:00,0.397,1.104,0
2026-06-14 13:53:00,0.41,1.121,2
2026-06-14 13:54:00,0.401,1.13,0
2026-06-14 13:55:00,0.402,1.154,0
2026-06-14 13:56:00,0.408,1.153,2
2026-06-14 13:57:00,0.414,1.201,2
2026-06-14 13:58:00,0.392,1.179,0
2026-06-14 13:59:00,0.391,1.134,2
