"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-30 06:00:00,1.038,4.283,2
2026-06-30 06:01:00,1.085,4.325,0
2026-06-30 06:02:00,1.118,4.334,0
2026-06-30 06:03:00,1.147,4.356,0
2026-06-30 06:04:00,1.16,4.346,2
2026-06-30 06:05:00,1.192,4.407,2
2026-06-30 06:06:00,1.192,4.484,0
2026-06-30 06:07:00,1.181,4.535,2
2026-06-30 06:08:00,1.027,4.322,0
2026-06-30 06:09:00,0.971,4.275,0
2026-06-30 06:10:00,0.905,4.155,0
2026-06-30 06:11:00,0.855,4.07,0
2026-06-30 06:12:00,0.832,4.017,0
2026-06-30 06:13:00,0.845,4.098,0
2026-06-30 06:14:00,0.934,4.28,2
2026-06-30 06:15:00,0.987,4.561,0
2026-06-30 06:16:00,1.107,4.875,2
2026-06-30 06:17:00,1.298,5.464,2
2026-06-30 06:18:00,1.383,5.84,0
2026-06-30 06:19:00,1.434,6.19,0
2026-06-30 06:20:00,1.488,6.45,0
2026-06-30 06:21:00,1.504,6.628,2
2026-06-30 06:22:00,1.462,6.663,0
2026-06-30 06:23:00,1.37,6.509,0
2026-06-30 06:24:00,1.421,6.587,2
2026-06-30 06:25:00,1.297,6.312,2
2026-06-30 06:26:00,1.259,6.208,0
2026-06-30 06:27:00,1.255,6.204,2
2026-06-30 06:28:00,1.294,6.155,2
2026-06-30 06:29:00,1.338,6.185,0
2026-06-30 06:30:00,1.393,6.26,0
2026-06-30 06:31:00,1.444,6.326,2
2026-06-30 06:32:00,1.486,6.466,2
2026-06-30 06:33:00,1.496,6.449,0
2026-06-30 06:34:00,1.544,6.446,2
2026-06-30 06:35:00,1.608,6.559,2
2026-06-30 06:36:00,1.627,6.549,0
2026-06-30 06:37:00,1.596,6.42,0
2026-06-30 06:38:00,1.547,6.268,2
2026-06-30 06:39:00,1.507,6.077,0
2026-06-30 06:40:00,1.449,5.948,0
2026-06-30 06:41:00,1.353,5.526,2
2026-06-30 06:42:00,1.256,5.311,2
2026-06-30 06:43:00,1.124,4.867,2
2026-06-30 06:44:00,1.058,4.613,0
2026-06-30 06:45:00,1.084,4.62,2
2026-06-30 06:46:00,1.137,4.799,0
2026-06-30 06:47:00,1.13,4.892,0
2026-06-30 06:48:00,1.18,5.115,2
2026-06-30 06:49:00,1.227,5.442,0
2026-06-30 06:50:00,1.229,5.654,0
2026-06-30 06:51:00,1.24,5.806,0
2026-06-30 06:52:00,1.287,6.307,2
2026-06-30 06:53:00,1.244,6.277,0
2026-06-30 06:54:00,1.134,6.073,2
2026-06-30 06:55:00,1.098,5.956,2
2026-06-30 06:56:00,1.065,5.797,0
2026-06-30 06:57:00,1.009,5.548,0
2026-06-30 06:58:00,0.975,5.329,0
2026-06-30 06:59:00,0.99,5.262,2
