"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-16 08:00:00,0.899,2.111,2
2026-06-16 08:01:00,0.897,2.005,0
2026-06-16 08:02:00,0.874,1.84,2
2026-06-16 08:03:00,0.858,1.721,2
2026-06-16 08:04:00,0.803,1.636,0
2026-06-16 08:05:00,0.741,1.501,0
2026-06-16 08:06:00,0.696,1.399,2
2026-06-16 08:07:00,0.67,1.322,0
2026-06-16 08:08:00,0.68,1.415,0
2026-06-16 08:09:00,0.656,1.395,2
2026-06-16 08:10:00,0.616,1.402,2
2026-06-16 08:11:00,0.619,1.394,2
2026-06-16 08:12:00,0.613,1.374,0
2026-06-16 08:13:00,0.597,1.346,2
2026-06-16 08:14:00,0.58,1.3,0
2026-06-16 08:15:00,0.597,1.286,0
2026-06-16 08:16:00,0.586,1.298,2
2026-06-16 08:17:00,0.553,1.22,0
2026-06-16 08:18:00,0.545,1.246,0
2026-06-16 08:19:00,0.546,1.273,0
2026-06-16 08:20:00,0.527,1.261,2
2026-06-16 08:21:00,0.524,1.242,0
2026-06-16 08:22:00,0.527,1.213,2
2026-06-16 08:23:00,0.528,1.185,2
2026-06-16 08:24:00,0.521,1.202,0
2026-06-16 08:25:00,0.543,1.252,0
2026-06-16 08:26:00,0.589,1.346,0
2026-06-16 08:27:00,0.636,1.393,2
2026-06-16 08:28:00,0.69,1.474,0
2026-06-16 08:29:00,0.72,1.525,0
2026-06-16 08:30:00,0.735,1.593,2
2026-06-16 08:31:00,0.742,1.636,0
2026-06-16 08:32:00,0.741,1.637,0
2026-06-16 08:33:00,0.769,1.642,2
2026-06-16 08:34:00,0.792,1.661,2
2026-06-16 08:35:00,0.765,1.612,0
2026-06-16 08:36:00,0.768,1.622,0
2026-06-16 08:37:00,0.773,1.701,2
2026-06-16 08:38:00,0.758,1.732,2
2026-06-16 08:39:00,0.744,1.728,0
2026-06-16 08:40:00,0.737,1.744,2
2026-06-16 08:41:00,0.777,1.753,2
2026-06-16 08:42:00,0.743,1.707,0
2026-06-16 08:43:00,0.737,1.676,0
2026-06-16 08:44:00,0.748,1.664,2
2026-06-16 08:45:00,0.723,1.57,0
2026-06-16 08:46:00,0.699,1.495,0
2026-06-16 08:47:00,0.725,1.498,2
2026-06-16 08:48:00,0.787,1.65,2
2026-06-16 08:49:00,0.809,1.891,2
2026-06-16 08:50:00,0.825,1.946,2
2026-06-16 08:51:00,0.832,2.005,2
2026-06-16 08:52:00,0.857,2.062,0
2026-06-16 08:53:00,0.867,2.125,0
2026-06-16 08:54:00,0.895,2.151,2
2026-06-16 08:55:00,0.935,2.205,0
2026-06-16 08:56:00,0.974,2.262,0
2026-06-16 08:57:00,0.918,2.003,0
2026-06-16 08:58:00,0.874,1.834,2
2026-06-16 08:59:00,0.846,1.784,0
