"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-19 13:00:00,0.766,1.065,0
2026-06-19 13:01:00,0.87,1.156,2
2026-06-19 13:02:00,0.943,1.21,2
2026-06-19 13:03:00,0.99,1.296,0
2026-06-19 13:04:00,1.056,1.494,0
2026-06-19 13:05:00,1.131,1.669,0
2026-06-19 13:06:00,1.164,1.779,2
2026-06-19 13:07:00,1.159,1.806,0
2026-06-19 13:08:00,1.11,1.71,0
2026-06-19 13:09:00,1.015,1.611,2
2026-06-19 13:10:00,0.852,1.442,0
2026-06-19 13:11:00,0.832,1.405,0
2026-06-19 13:12:00,0.789,1.323,2
2026-06-19 13:13:00,0.716,1.207,0
2026-06-19 13:14:00,0.66,1.054,0
2026-06-19 13:15:00,0.609,0.921,0
2026-06-19 13:16:00,0.588,0.902,2
2026-06-19 13:17:00,0.639,0.941,2
2026-06-19 13:18:00,0.725,1.095,0
2026-06-19 13:19:00,0.776,1.2,2
2026-06-19 13:20:00,0.818,1.293,2
2026-06-19 13:21:00,0.873,1.363,0
2026-06-19 13:22:00,0.869,1.37,0
2026-06-19 13:23:00,0.856,1.335,2
2026-06-19 13:24:00,0.863,1.272,0
2026-06-19 13:25:00,0.835,1.234,0
2026-06-19 13:26:00,0.745,1.065,2
2026-06-19 13:27:00,0.65,0.909,2
2026-06-19 13:28:00,0.572,0.706,2
2026-06-19 13:29:00,0.477,0.561,2
2026-06-19 13:30:00,0.44,0.502,2
2026-06-19 13:31:00,0.462,0.563,0
2026-06-19 13:32:00,0.538,0.737,0
2026-06-19 13:33:00,0.61,0.895,2
2026-06-19 13:34:00,0.665,1.042,0
2026-06-19 13:35:00,0.673,1.086,0
2026-06-19 13:36:00,0.658,1.129,2
2026-06-19 13:37:00,0.658,1.137,2
2026-06-19 13:38:00,0.662,1.125,0
2026-06-19 13:39:00,0.669,1.143,2
2026-06-19 13:40:00,0.631,1.101,2
2026-06-19 13:41:00,0.603,1.045,0
2026-06-19 13:42:00,0.496,0.883,0
2026-06-19 13:43:00,0.472,0.853,0
2026-06-19 13:44:00,0.474,0.857,2
2026-06-19 13:45:00,0.512,0.932,0
2026-06-19 13:46:00,0.522,0.986,0
2026-06-19 13:47:00,0.533,1.022,2
2026-06-19 13:48:00,0.536,1.085,0
2026-06-19 13:49:00,0.592,1.254,0
2026-06-19 13:50:00,0.602,1.362,2
2026-06-19 13:51:00,0.573,1.314,0
2026-06-19 13:52:00,0.577,1.303,0
2026-06-19 13:53:00,0.525,1.234,0
2026-06-19 13:54:00,0.511,1.222,2
2026-06-19 13:55:00,0.521,1.231,2
2026-06-19 13:56:00,0.515,1.225,0
2026-06-19 13:57:00,0.513,1.174,2
2026-06-19 13:58:00,0.455,1.007,0
2026-06-19 13:59:00,0.464,0.968,0
