"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-23 17:00:00,0.264,2.801,0
2026-06-23 17:01:00,0.274,3.018,0
2026-06-23 17:02:00,0.265,3.262,2
2026-06-23 17:03:00,0.274,3.523,2
2026-06-23 17:04:00,0.286,3.616,2
2026-06-23 17:05:00,0.274,3.43,0
2026-06-23 17:06:00,0.268,3.285,2
2026-06-23 17:07:00,0.266,3.187,0
2026-06-23 17:08:00,0.252,3.114,0
2026-06-23 17:09:00,0.248,2.966,2
2026-06-23 17:10:00,0.237,2.712,0
2026-06-23 17:11:00,0.232,2.521,0
2026-06-23 17:12:00,0.229,2.384,0
2026-06-23 17:13:00,0.217,2.299,2
2026-06-23 17:14:00,0.202,2.234,0
2026-06-23 17:15:00,0.213,2.221,2
2026-06-23 17:16:00,0.203,2.21,2
2026-06-23 17:17:00,0.195,2.27,0
2026-06-23 17:18:00,0.222,2.808,0
2026-06-23 17:19:00,0.224,2.941,0
2026-06-23 17:20:00,0.238,3.164,2
2026-06-23 17:21:00,0.239,3.396,0
2026-06-23 17:22:00,0.25,3.417,0
2026-06-23 17:23:00,0.259,3.434,2
2026-06-23 17:24:00,0.259,3.684,0
2026-06-23 17:25:00,0.268,3.957,0
2026-06-23 17:26:00,0.273,3.996,2
2026-06-23 17:27:00,0.24,3.583,0
2026-06-23 17:28:00,0.221,3.405,0
2026-06-23 17:29:00,0.206,3.122,0
2026-06-23 17:30:00,0.211,3.118,2
2026-06-23 17:31:00,0.198,3.194,2
2026-06-23 17:32:00,0.186,3.117,0
2026-06-23 17:33:00,0.17,2.83,2
2026-06-23 17:34:00,0.145,2.509,2
2026-06-23 17:35:00,0.137,2.297,0
2026-06-23 17:36:00,0.142,2.293,0
2026-06-23 17:37:00,0.149,2.275,2
2026-06-23 17:38:00,0.126,2.19,0
2026-06-23 17:39:00,0.116,2.037,0
2026-06-23 17:40:00,0.112,1.896,2
2026-06-23 17:41:00,0.101,1.861,2
2026-06-23 17:42:00,0.116,1.831,2
2026-06-23 17:43:00,0.127,1.833,2
2026-06-23 17:44:00,0.131,2.021,2
2026-06-23 17:45:00,0.138,2.174,0
2026-06-23 17:46:00,0.187,2.609,0
2026-06-23 17:47:00,0.224,3.094,2
2026-06-23 17:48:00,0.266,3.721,0
2026-06-23 17:49:00,0.289,4.136,0
2026-06-23 17:50:00,0.318,4.44,2
2026-06-23 17:51:00,0.316,4.768,2
2026-06-23 17:52:00,0.377,5.884,0
2026-06-23 17:53:00,0.427,6.489,2
2026-06-23 17:54:00,1.022,15.464,2
2026-06-23 17:55:00,0.096,2.743,0
2026-06-23 17:56:00,0.11,2.64,0
2026-06-23 17:57:00,-0.036,3.123,2
2026-06-23 17:58:00,-0.024,3.004,2
2026-06-23 17:59:00,-0.015,2.895,0
