"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-30 08:00:00,1.006,3.629,0
2026-06-30 08:01:00,1.006,3.526,2
2026-06-30 08:02:00,1.006,3.41,0
2026-06-30 08:03:00,0.905,3.019,0
2026-06-30 08:04:00,0.867,2.806,2
2026-06-30 08:05:00,0.851,2.69,0
2026-06-30 08:06:00,0.814,2.535,0
2026-06-30 08:07:00,0.794,2.432,2
2026-06-30 08:08:00,0.871,2.599,2
2026-06-30 08:09:00,0.925,2.764,0
2026-06-30 08:10:00,1.006,2.955,2
2026-06-30 08:11:00,1.049,3.084,2
2026-06-30 08:12:00,1.099,3.215,0
2026-06-30 08:13:00,1.132,3.286,0
2026-06-30 08:14:00,1.134,3.315,0
2026-06-30 08:15:00,1.126,3.311,2
2026-06-30 08:16:00,1.165,3.41,0
2026-06-30 08:17:00,1.155,3.458,0
2026-06-30 08:18:00,1.118,3.476,2
2026-06-30 08:19:00,1.127,3.588,0
2026-06-30 08:20:00,1.154,3.712,0
2026-06-30 08:21:00,1.14,3.751,2
2026-06-30 08:22:00,1.126,3.706,0
2026-06-30 08:23:00,1.162,3.765,0
2026-06-30 08:24:00,1.232,3.908,0
2026-06-30 08:25:00,1.229,3.835,2
2026-06-30 08:26:00,1.196,3.676,2
2026-06-30 08:27:00,1.17,3.425,0
2026-06-30 08:28:00,1.138,3.221,2
2026-06-30 08:29:00,1.085,2.974,0
2026-06-30 08:30:00,1.088,2.86,0
2026-06-30 08:31:00,1.09,2.788,0
2026-06-30 08:32:00,1.045,2.663,2
2026-06-30 08:33:00,1.012,2.526,0
2026-06-30 08:34:00,1.002,2.468,0
2026-06-30 08:35:00,1.007,2.432,2
2026-06-30 08:36:00,0.986,2.382,2
2026-06-30 08:37:00,0.998,2.389,2
2026-06-30 08:38:00,1.01,2.407,2
2026-06-30 08:39:00,1.032,2.4,2
2026-06-30 08:40:00,1.066,2.468,0
2026-06-30 08:41:00,1.155,2.634,0
2026-06-30 08:42:00,1.187,2.739,2
2026-06-30 08:43:00,1.326,2.905,0
2026-06-30 08:44:00,1.6,3.373,0
2026-06-30 08:45:00,1.757,3.555,2
2026-06-30 08:46:00,1.749,3.545,2
2026-06-30 08:47:00,1.728,3.515,0
2026-06-30 08:48:00,1.655,3.397,2
2026-06-30 08:49:00,1.589,3.27,2
2026-06-30 08:50:00,1.493,3.038,0
2026-06-30 08:51:00,1.394,2.758,0
2026-06-30 08:52:00,1.048,2.309,2
2026-06-30 08:53:00,0.802,1.878,2
2026-06-30 08:54:00,0.653,1.629,0
2026-06-30 08:55:00,0.609,1.486,2
2026-06-30 08:56:00,0.625,1.45,2
2026-06-30 08:57:00,0.612,1.394,0
2026-06-30 08:58:00,0.621,1.345,0
2026-06-30 08:59:00,0.611,1.269,2
