"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-30 09:00:00,0.594,1.165,0
2026-06-30 09:01:00,0.626,1.132,0
2026-06-30 09:02:00,0.642,1.073,0
2026-06-30 09:03:00,0.702,1.129,2
2026-06-30 09:04:00,0.762,1.169,2
2026-06-30 09:05:00,0.751,1.153,0
2026-06-30 09:06:00,0.738,1.088,2
2026-06-30 09:07:00,0.718,1.061,0
2026-06-30 09:08:00,0.779,1.137,0
2026-06-30 09:09:00,0.847,1.294,0
2026-06-30 09:10:00,0.855,1.306,0
2026-06-30 09:11:00,0.818,1.286,0
2026-06-30 09:12:00,0.802,1.304,0
2026-06-30 09:13:00,0.784,1.26,2
2026-06-30 09:14:00,0.82,1.361,0
2026-06-30 09:15:00,0.82,1.376,2
2026-06-30 09:16:00,0.816,1.392,2
2026-06-30 09:17:00,0.756,1.322,0
2026-06-30 09:18:00,0.745,1.281,0
2026-06-30 09:19:00,0.711,1.219,0
2026-06-30 09:20:00,0.72,1.172,2
2026-06-30 09:21:00,0.67,1.056,0
2026-06-30 09:22:00,0.62,0.941,0
2026-06-30 09:23:00,0.572,0.813,2
2026-06-30 09:24:00,0.557,0.756,2
2026-06-30 09:25:00,0.578,0.731,0
2026-06-30 09:26:00,0.566,0.806,2
2026-06-30 09:27:00,0.542,0.734,2
2026-06-30 09:28:00,0.534,0.753,0
2026-06-30 09:29:00,0.478,0.704,0
2026-06-30 09:30:00,0.495,0.75,2
2026-06-30 09:31:00,0.49,0.798,2
2026-06-30 09:32:00,0.532,0.888,0
2026-06-30 09:33:00,0.532,0.912,2
2026-06-30 09:34:00,0.486,0.803,2
2026-06-30 09:35:00,0.504,0.821,0
2026-06-30 09:36:00,0.521,0.845,0
2026-06-30 09:37:00,0.559,0.872,2
2026-06-30 09:38:00,0.579,0.895,0
2026-06-30 09:39:00,0.609,0.993,0
2026-06-30 09:40:00,0.681,1.148,2
2026-06-30 09:41:00,0.682,1.184,2
2026-06-30 09:42:00,0.713,1.301,2
2026-06-30 09:43:00,0.728,1.405,0
2026-06-30 09:44:00,0.694,1.327,2
2026-06-30 09:45:00,0.689,1.351,0
2026-06-30 09:46:00,0.65,1.328,0
2026-06-30 09:47:00,0.711,1.447,2
2026-06-30 09:48:00,0.755,1.473,0
2026-06-30 09:49:00,0.768,1.466,0
2026-06-30 09:50:00,0.754,1.499,0
2026-06-30 09:51:00,0.698,1.403,2
2026-06-30 09:52:00,0.69,1.427,0
2026-06-30 09:53:00,0.673,1.449,2
2026-06-30 09:54:00,0.653,1.455,2
2026-06-30 09:55:00,0.623,1.43,0
2026-06-30 09:56:00,0.55,1.305,0
2026-06-30 09:57:00,0.484,1.228,0
2026-06-30 09:58:00,0.529,1.305,2
2026-06-30 09:59:00,0.55,1.329,0
