"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-21 02:00:00,0.103,4.215,0
2026-06-21 02:01:00,0.106,4.225,2
2026-06-21 02:02:00,0.09,4.255,0
2026-06-21 02:03:00,0.086,4.274,0
2026-06-21 02:04:00,0.073,4.259,0
2026-06-21 02:05:00,0.069,4.268,2
2026-06-21 02:06:00,0.092,4.266,0
2026-06-21 02:07:00,0.103,4.246,0
2026-06-21 02:08:00,0.1,4.226,2
2026-06-21 02:09:00,0.103,4.195,0
2026-06-21 02:10:00,0.092,4.223,2
2026-06-21 02:11:00,0.098,4.239,2
2026-06-21 02:12:00,0.098,4.24,2
2026-06-21 02:13:00,0.11,4.282,0
2026-06-21 02:14:00,0.096,4.276,0
2026-06-21 02:15:00,0.091,4.288,2
2026-06-21 02:16:00,0.108,4.271,0
2026-06-21 02:17:00,0.116,4.313,0
2026-06-21 02:18:00,0.115,4.352,2
2026-06-21 02:19:00,0.118,4.352,2
2026-06-21 02:20:00,0.119,4.365,0
2026-06-21 02:21:00,0.11,4.379,2
2026-06-21 02:22:00,0.102,4.349,2
2026-06-21 02:23:00,0.108,4.378,0
2026-06-21 02:24:00,0.092,4.362,0
2026-06-21 02:25:00,0.096,4.392,2
2026-06-21 02:26:00,0.107,4.372,2
2026-06-21 02:27:00,0.107,4.354,0
2026-06-21 02:28:00,0.123,4.334,2
2026-06-21 02:29:00,0.125,4.285,2
2026-06-21 02:30:00,0.129,4.297,0
2026-06-21 02:31:00,0.127,4.296,0
2026-06-21 02:32:00,0.127,4.31,2
2026-06-21 02:33:00,0.131,4.34,0
2026-06-21 02:34:00,0.114,4.299,0
2026-06-21 02:35:00,0.11,4.304,0
2026-06-21 02:36:00,0.115,4.299,2
2026-06-21 02:37:00,0.108,4.301,2
2026-06-21 02:38:00,0.112,4.337,0
2026-06-21 02:39:00,0.128,4.352,2
2026-06-21 02:40:00,0.131,4.395,0
2026-06-21 02:41:00,0.119,4.389,0
2026-06-21 02:42:00,0.133,4.433,0
2026-06-21 02:43:00,0.132,4.46,0
2026-06-21 02:44:00,0.127,4.47,0
2026-06-21 02:45:00,0.128,4.517,0
2026-06-21 02:46:00,0.129,4.583,2
2026-06-21 02:47:00,0.131,4.597,0
2026-06-21 02:48:00,0.127,4.612,2
2026-06-21 02:49:00,0.123,4.613,2
2026-06-21 02:50:00,0.12,4.643,0
2026-06-21 02:51:00,0.113,4.684,0
2026-06-21 02:52:00,0.121,4.7,0
2026-06-21 02:53:00,0.114,4.722,2
2026-06-21 02:54:00,0.097,4.729,0
2026-06-21 02:55:00,0.086,4.7,0
2026-06-21 02:56:00,0.086,4.666,2
2026-06-21 02:57:00,0.094,4.627,2
2026-06-21 02:58:00,0.094,4.642,0
2026-06-21 02:59:00,0.1,4.615,2
