"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-11 02:00:00,0.239,1,0
2026-06-11 02:01:00,0.244,0.958,2
2026-06-11 02:02:00,0.257,0.933,0
2026-06-11 02:03:00,0.266,0.879,0
2026-06-11 02:04:00,0.266,0.831,2
2026-06-11 02:05:00,0.192,0.71,2
2026-06-11 02:06:00,0.19,0.655,0
2026-06-11 02:07:00,0.163,0.614,2
2026-06-11 02:08:00,0.12,0.47,2
2026-06-11 02:09:00,0.112,0.415,0
2026-06-11 02:10:00,0.113,0.382,0
2026-06-11 02:11:00,0.102,0.354,2
2026-06-11 02:12:00,0.1,0.311,2
2026-06-11 02:13:00,0.101,0.29,0
2026-06-11 02:14:00,0.126,0.292,2
2026-06-11 02:15:00,0.137,0.282,2
2026-06-11 02:16:00,0.161,0.318,0
2026-06-11 02:17:00,0.169,0.357,0
2026-06-11 02:18:00,0.183,0.391,2
2026-06-11 02:19:00,0.188,0.416,0
2026-06-11 02:20:00,0.194,0.443,0
2026-06-11 02:21:00,0.19,0.475,2
2026-06-11 02:22:00,0.194,0.527,2
2026-06-11 02:23:00,0.179,0.544,2
2026-06-11 02:24:00,0.182,0.558,0
2026-06-11 02:25:00,0.177,0.736,2
2026-06-11 02:26:00,0.18,0.843,0
2026-06-11 02:27:00,0.185,1.022,0
2026-06-11 02:28:00,0.182,1.166,2
2026-06-11 02:29:00,0.186,1.265,0
2026-06-11 02:30:00,0.197,1.451,0
2026-06-11 02:31:00,0.267,1.63,0
2026-06-11 02:32:00,0.398,2.024,2
2026-06-11 02:33:00,0.432,2.044,0
2026-06-11 02:34:00,0.435,1.956,2
2026-06-11 02:35:00,0.413,1.867,2
2026-06-11 02:36:00,0.391,1.692,0
2026-06-11 02:37:00,0.4,1.675,0
2026-06-11 02:38:00,0.387,1.552,0
2026-06-11 02:39:00,0.368,1.445,2
2026-06-11 02:40:00,0.23,1.095,0
2026-06-11 02:41:00,0.131,0.861,0
2026-06-11 02:42:00,0.099,0.774,2
2026-06-11 02:43:00,0.091,0.754,0
2026-06-11 02:44:00,0.126,0.787,0
2026-06-11 02:45:00,0.177,0.841,2
2026-06-11 02:46:00,0.315,1.037,2
2026-06-11 02:47:00,0.369,1.132,0
2026-06-11 02:48:00,0.399,1.208,0
2026-06-11 02:49:00,0.418,1.225,2
2026-06-11 02:50:00,0.425,1.215,2
2026-06-11 02:51:00,0.417,1.193,0
2026-06-11 02:52:00,0.413,1.153,2
2026-06-11 02:53:00,0.363,1.049,2
2026-06-11 02:54:00,0.323,0.989,0
2026-06-11 02:55:00,0.174,0.749,0
2026-06-11 02:56:00,0.12,0.554,2
2026-06-11 02:57:00,0.092,0.476,0
2026-06-11 02:58:00,0.082,0.463,0
2026-06-11 02:59:00,0.088,0.477,2
