"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-12 20:00:00,0.728,3.634,0
2026-06-12 20:01:00,0.87,4.352,2
2026-06-12 20:02:00,1.094,5.329,0
2026-06-12 20:03:00,1.202,5.902,2
2026-06-12 20:04:00,1.475,6.905,2
2026-06-12 20:05:00,1.79,8.275,0
2026-06-12 20:06:00,1.956,9.427,0
2026-06-12 20:07:00,1.977,9.713,0
2026-06-12 20:08:00,1.999,9.895,2
2026-06-12 20:09:00,1.725,9.246,0
2026-06-12 20:10:00,1.535,8.717,0
2026-06-12 20:11:00,1.325,7.868,2
2026-06-12 20:12:00,1.169,7.263,0
2026-06-12 20:13:00,0.821,5.631,0
2026-06-12 20:14:00,0.49,3.88,2
2026-06-12 20:15:00,0.352,2.713,0
2026-06-12 20:16:00,0.294,2.223,0
2026-06-12 20:17:00,0.264,1.914,0
2026-06-12 20:18:00,0.242,1.434,2
2026-06-12 20:19:00,0.225,0.972,2
2026-06-12 20:20:00,0.208,0.777,0
2026-06-12 20:21:00,0.255,0.824,2
2026-06-12 20:22:00,0.391,1.221,2
2026-06-12 20:23:00,9.45,20.623,0
2026-06-12 20:24:00,2.978,10.125,0
2026-06-12 20:25:00,1.226,5.971,2
2026-06-12 20:26:00,0.897,5.467,0
2026-06-12 20:27:00,0.831,5.169,0
2026-06-12 20:28:00,0.725,4.629,2
2026-06-12 20:29:00,0.632,4.129,2
2026-06-12 20:30:00,0.53,3.518,2
2026-06-12 20:31:00,0.425,2.903,2
2026-06-12 20:32:00,0.315,2.301,2
2026-06-12 20:33:00,0.202,1.663,0
2026-06-12 20:34:00,0.125,1.154,0
2026-06-12 20:35:00,0.034,0.61,2
2026-06-12 20:36:00,0.047,0.429,0
2026-06-12 20:37:00,0.04,0.35,0
2026-06-12 20:38:00,0.041,0.278,2
2026-06-12 20:39:00,0.044,0.304,2
2026-06-12 20:40:00,0.043,0.316,0
2026-06-12 20:41:00,0.077,0.398,2
2026-06-12 20:42:00,0.156,0.755,2
2026-06-12 20:43:00,0.229,1.248,0
2026-06-12 20:44:00,0.375,1.898,0
2026-06-12 20:45:00,0.471,2.278,2
2026-06-12 20:46:00,0.578,3.104,2
2026-06-12 20:47:00,0.659,3.689,0
2026-06-12 20:48:00,0.722,3.994,0
2026-06-12 20:49:00,0.778,4.413,2
2026-06-12 20:50:00,0.745,4.389,0
2026-06-12 20:51:00,0.696,4.255,0
2026-06-12 20:52:00,0.547,3.624,2
2026-06-12 20:53:00,0.495,3.192,0
2026-06-12 20:54:00,0.495,3.192,0
2026-06-12 20:55:00,0.622,3.166,0
2026-06-12 20:56:00,0.798,3.744,2
2026-06-12 20:57:00,0.979,4.355,2
2026-06-12 20:58:00,0.988,4.229,0
2026-06-12 20:59:00,1.029,4.395,2
