"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-03 18:00:00,0.3,0.406,0
2026-06-03 18:01:00,0.277,0.297,2
2026-06-03 18:02:00,0.241,0.192,1
2026-06-03 18:03:00,0.239,0.147,1
2026-06-03 18:04:00,0.242,0.191,1
2026-06-03 18:05:00,0.261,0.292,2
2026-06-03 18:06:00,0.288,0.362,0
2026-06-03 18:07:00,0.315,0.434,0
2026-06-03 18:08:00,0.34,0.533,2
2026-06-03 18:09:00,0.356,0.562,0
2026-06-03 18:10:00,0.362,0.56,0
2026-06-03 18:11:00,0.352,0.57,0
2026-06-03 18:12:00,0.345,0.515,2
2026-06-03 18:13:00,0.347,0.466,2
2026-06-03 18:14:00,0.332,0.356,0
2026-06-03 18:15:00,0.324,0.363,2
2026-06-03 18:16:00,0.319,0.347,0
2026-06-03 18:17:00,0.341,0.474,0
2026-06-03 18:18:00,0.372,0.643,0
2026-06-03 18:19:00,0.391,0.72,0
2026-06-03 18:20:00,0.422,0.83,0
2026-06-03 18:21:00,0.429,0.927,0
2026-06-03 18:22:00,0.439,1.007,2
2026-06-03 18:23:00,0.443,1.058,0
2026-06-03 18:24:00,0.506,1.189,2
2026-06-03 18:25:00,0.574,1.439,2
2026-06-03 18:26:00,0.527,1.299,0
2026-06-03 18:27:00,0.504,1.289,0
2026-06-03 18:28:00,0.482,1.286,0
2026-06-03 18:29:00,0.464,1.262,2
2026-06-03 18:30:00,0.481,1.284,0
2026-06-03 18:31:00,0.49,1.298,0
2026-06-03 18:32:00,0.494,1.342,2
2026-06-03 18:33:00,0.356,1.103,2
2026-06-03 18:34:00,0.333,0.945,0
2026-06-03 18:35:00,0.329,0.937,2
2026-06-03 18:36:00,0.326,0.902,2
2026-06-03 18:37:00,0.345,0.938,0
2026-06-03 18:38:00,0.369,0.999,0
2026-06-03 18:39:00,0.416,1.192,2
2026-06-03 18:40:00,0.443,1.305,2
2026-06-03 18:41:00,0.438,1.322,0
2026-06-03 18:42:00,0.421,1.277,2
2026-06-03 18:43:00,0.432,1.305,2
2026-06-03 18:44:00,0.434,1.354,0
2026-06-03 18:45:00,0.408,1.354,0
2026-06-03 18:46:00,0.405,1.369,2
2026-06-03 18:47:00,0.354,1.326,0
2026-06-03 18:48:00,0.262,1.136,0
2026-06-03 18:49:00,0.222,1.009,2
2026-06-03 18:50:00,0.226,1.11,2
2026-06-03 18:51:00,0.171,1.058,2
2026-06-03 18:52:00,0.145,1.047,0
2026-06-03 18:53:00,0.184,1.095,2
2026-06-03 18:54:00,0.281,1.168,0
2026-06-03 18:55:00,0.362,1.239,0
2026-06-03 18:56:00,0.403,1.335,2
2026-06-03 18:57:00,0.407,1.525,0
2026-06-03 18:58:00,0.406,1.758,0
2026-06-03 18:59:00,0.41,1.713,0
