"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-23 04:00:00,0.161,4.523,0
2026-06-23 04:01:00,0.16,4.507,0
2026-06-23 04:02:00,0.163,4.479,2
2026-06-23 04:03:00,0.167,4.433,2
2026-06-23 04:04:00,0.178,4.419,0
2026-06-23 04:05:00,0.196,4.354,2
2026-06-23 04:06:00,0.194,4.283,2
2026-06-23 04:07:00,0.187,4.216,0
2026-06-23 04:08:00,0.176,4.168,0
2026-06-23 04:09:00,0.181,4.066,2
2026-06-23 04:10:00,0.186,4.025,0
2026-06-23 04:11:00,0.188,3.954,0
2026-06-23 04:12:00,0.178,3.896,0
2026-06-23 04:13:00,0.176,3.834,2
2026-06-23 04:14:00,0.169,3.8,2
2026-06-23 04:15:00,0.169,3.741,0
2026-06-23 04:16:00,0.168,3.726,2
2026-06-23 04:17:00,0.184,3.698,0
2026-06-23 04:18:00,0.188,3.687,0
2026-06-23 04:19:00,0.198,3.708,0
2026-06-23 04:20:00,0.194,3.685,0
2026-06-23 04:21:00,0.197,3.696,0
2026-06-23 04:22:00,0.19,3.688,0
2026-06-23 04:23:00,0.193,3.689,2
2026-06-23 04:24:00,0.216,3.701,0
2026-06-23 04:25:00,0.216,3.68,2
2026-06-23 04:26:00,0.207,3.675,2
2026-06-23 04:27:00,0.208,3.628,0
2026-06-23 04:28:00,0.205,3.636,0
2026-06-23 04:29:00,0.197,3.608,0
2026-06-23 04:30:00,0.197,3.555,2
2026-06-23 04:31:00,0.207,3.552,0
2026-06-23 04:32:00,0.21,3.541,0
2026-06-23 04:33:00,0.201,3.495,2
2026-06-23 04:34:00,0.205,3.496,2
2026-06-23 04:35:00,0.22,3.491,0
2026-06-23 04:36:00,0.212,3.503,2
2026-06-23 04:37:00,0.235,3.486,2
2026-06-23 04:38:00,0.242,3.535,0
2026-06-23 04:39:00,0.246,3.524,0
2026-06-23 04:40:00,0.26,3.518,2
2026-06-23 04:41:00,0.242,3.499,2
2026-06-23 04:42:00,0.249,3.501,0
2026-06-23 04:43:00,0.248,3.523,2
2026-06-23 04:44:00,0.244,3.557,2
2026-06-23 04:45:00,0.249,3.573,0
2026-06-23 04:46:00,0.25,3.578,0
2026-06-23 04:47:00,0.256,3.597,2
2026-06-23 04:48:00,0.268,3.618,0
2026-06-23 04:49:00,0.285,3.675,0
2026-06-23 04:50:00,0.303,3.694,2
2026-06-23 04:51:00,0.307,3.708,2
2026-06-23 04:52:00,0.335,3.724,2
2026-06-23 04:53:00,0.337,3.778,2
2026-06-23 04:54:00,0.349,3.849,2
2026-06-23 04:55:00,0.353,3.923,0
2026-06-23 04:56:00,0.374,3.988,0
2026-06-23 04:57:00,0.386,4.053,2
2026-06-23 04:58:00,0.4,4.151,0
2026-06-23 04:59:00,0.434,4.252,0
