"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-07 06:00:00,0.519,1.468,2
2026-06-07 06:01:00,0.535,1.612,0
2026-06-07 06:02:00,0.543,1.73,2
2026-06-07 06:03:00,0.59,1.82,0
2026-06-07 06:04:00,0.738,2.068,0
2026-06-07 06:05:00,0.906,2.413,0
2026-06-07 06:06:00,1.011,2.718,0
2026-06-07 06:07:00,0.921,2.646,0
2026-06-07 06:08:00,0.829,2.383,0
2026-06-07 06:09:00,0.799,2.291,2
2026-06-07 06:10:00,0.793,2.31,0
2026-06-07 06:11:00,0.803,2.401,2
2026-06-07 06:12:00,0.672,2.259,2
2026-06-07 06:13:00,0.532,2.054,0
2026-06-07 06:14:00,0.363,1.712,0
2026-06-07 06:15:00,0.306,1.514,0
2026-06-07 06:16:00,0.29,1.397,2
2026-06-07 06:17:00,0.27,1.357,0
2026-06-07 06:18:00,0.265,1.361,0
2026-06-07 06:19:00,0.248,1.207,2
2026-06-07 06:20:00,0.278,1.19,2
2026-06-07 06:21:00,0.318,1.269,0
2026-06-07 06:22:00,0.318,1.152,2
2026-06-07 06:23:00,0.398,1.228,2
2026-06-07 06:24:00,0.421,1.254,0
2026-06-07 06:25:00,0.422,1.231,0
2026-06-07 06:26:00,0.47,1.336,2
2026-06-07 06:27:00,0.481,1.39,2
2026-06-07 06:28:00,0.474,1.353,0
2026-06-07 06:29:00,0.406,1.215,2
2026-06-07 06:30:00,0.379,1.167,2
2026-06-07 06:31:00,0.361,1.114,0
2026-06-07 06:32:00,0.272,0.874,0
2026-06-07 06:33:00,0.237,0.704,2
2026-06-07 06:34:00,0.198,0.533,0
2026-06-07 06:35:00,0.177,0.394,0
2026-06-07 06:36:00,0.185,0.394,2
2026-06-07 06:37:00,0.205,0.467,2
2026-06-07 06:38:00,0.245,0.573,2
2026-06-07 06:39:00,0.276,0.661,0
2026-06-07 06:40:00,0.277,0.748,2
2026-06-07 06:41:00,0.293,0.828,0
2026-06-07 06:42:00,0.321,0.949,0
2026-06-07 06:43:00,0.317,0.995,2
2026-06-07 06:44:00,0.311,0.972,0
2026-06-07 06:45:00,0.31,0.883,0
2026-06-07 06:46:00,0.305,0.844,0
2026-06-07 06:47:00,0.311,0.88,2
2026-06-07 06:48:00,0.301,0.872,0
2026-06-07 06:49:00,0.319,0.869,2
2026-06-07 06:50:00,0.443,1.105,2
2026-06-07 06:51:00,0.582,1.488,0
2026-06-07 06:52:00,0.777,1.904,0
2026-06-07 06:53:00,0.927,2.067,0
2026-06-07 06:54:00,0.966,2.197,2
2026-06-07 06:55:00,0.955,2.118,0
2026-06-07 06:56:00,0.947,2.03,0
2026-06-07 06:57:00,0.933,1.949,2
2026-06-07 06:58:00,0.878,1.797,0
2026-06-07 06:59:00,0.733,1.445,0
