"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-25 21:00:00,0.066,3.196,0
2026-06-25 21:01:00,0.068,3.243,2
2026-06-25 21:02:00,0.074,3.277,2
2026-06-25 21:03:00,0.061,3.295,0
2026-06-25 21:04:00,0.047,3.319,2
2026-06-25 21:05:00,0.054,3.325,0
2026-06-25 21:06:00,0.057,3.314,0
2026-06-25 21:07:00,0.06,3.348,0
2026-06-25 21:08:00,0.06,3.33,0
2026-06-25 21:09:00,0.059,3.321,0
2026-06-25 21:10:00,0.063,3.293,0
2026-06-25 21:11:00,0.067,3.29,2
2026-06-25 21:12:00,0.073,3.3,0
2026-06-25 21:13:00,0.079,3.282,2
2026-06-25 21:14:00,0.062,3.275,2
2026-06-25 21:15:00,0.061,3.274,0
2026-06-25 21:16:00,0.054,3.282,0
2026-06-25 21:17:00,0.038,3.263,0
2026-06-25 21:18:00,0.037,3.306,2
2026-06-25 21:19:00,0.046,3.32,0
2026-06-25 21:20:00,0.046,3.332,0
2026-06-25 21:21:00,0.049,3.317,2
2026-06-25 21:22:00,0.051,3.335,0
2026-06-25 21:23:00,0.05,3.339,0
2026-06-25 21:24:00,0.06,3.33,2
2026-06-25 21:25:00,0.061,3.324,2
2026-06-25 21:26:00,0.073,3.308,0
2026-06-25 21:27:00,0.052,3.271,0
2026-06-25 21:28:00,0.055,3.257,2
2026-06-25 21:29:00,0.045,3.279,2
2026-06-25 21:30:00,0.045,3.272,0
2026-06-25 21:31:00,0.05,3.273,2
2026-06-25 21:32:00,0.047,3.291,2
2026-06-25 21:33:00,0.044,3.278,0
2026-06-25 21:34:00,0.052,3.275,0
2026-06-25 21:35:00,0.054,3.292,2
2026-06-25 21:36:00,0.046,3.301,0
2026-06-25 21:37:00,0.035,3.292,0
2026-06-25 21:38:00,0.033,3.275,2
2026-06-25 21:39:00,0.022,3.223,2
2026-06-25 21:40:00,0.02,3.2,2
2026-06-25 21:41:00,0.023,3.145,2
2026-06-25 21:42:00,0.02,3.072,2
2026-06-25 21:43:00,0.002,3.045,0
2026-06-25 21:44:00,0.012,3.005,0
2026-06-25 21:45:00,0.026,2.952,2
2026-06-25 21:46:00,0.036,2.903,0
2026-06-25 21:47:00,0.046,2.875,0
2026-06-25 21:48:00,0.056,2.834,0
2026-06-25 21:49:00,0.052,2.838,2
2026-06-25 21:50:00,0.06,2.834,0
2026-06-25 21:51:00,0.062,2.812,2
2026-06-25 21:52:00,0.077,2.738,2
2026-06-25 21:53:00,0.079,2.711,0
2026-06-25 21:54:00,0.078,2.682,0
2026-06-25 21:55:00,0.077,2.638,0
2026-06-25 21:56:00,0.089,2.607,2
2026-06-25 21:57:00,0.086,2.57,0
2026-06-25 21:58:00,0.098,2.51,0
2026-06-25 21:59:00,0.109,2.483,2
