"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-06 01:00:00,0.147,0.593,0
2026-06-06 01:01:00,0.132,0.5,0
2026-06-06 01:02:00,0.134,0.519,2
2026-06-06 01:03:00,0.118,0.502,0
2026-06-06 01:04:00,0.086,0.4,0
2026-06-06 01:05:00,0.072,0.329,2
2026-06-06 01:06:00,0.069,0.291,0
2026-06-06 01:07:00,0.065,0.289,0
2026-06-06 01:08:00,0.06,0.29,0
2026-06-06 01:09:00,0.054,0.295,2
2026-06-06 01:10:00,0.051,0.308,2
2026-06-06 01:11:00,0.055,0.307,0
2026-06-06 01:12:00,0.062,0.322,2
2026-06-06 01:13:00,0.066,0.355,0
2026-06-06 01:14:00,0.074,0.373,0
2026-06-06 01:15:00,0.073,0.408,0
2026-06-06 01:16:00,0.089,0.448,0
2026-06-06 01:17:00,0.097,0.467,0
2026-06-06 01:18:00,0.096,0.499,0
2026-06-06 01:19:00,0.101,0.508,2
2026-06-06 01:20:00,0.094,0.528,0
2026-06-06 01:21:00,0.09,0.535,2
2026-06-06 01:22:00,0.089,0.562,2
2026-06-06 01:23:00,0.094,0.571,2
2026-06-06 01:24:00,0.083,0.567,0
2026-06-06 01:25:00,0.078,0.561,0
2026-06-06 01:26:00,0.059,0.562,2
2026-06-06 01:27:00,0.061,0.589,0
2026-06-06 01:28:00,0.054,0.618,0
2026-06-06 01:29:00,0.059,0.639,2
2026-06-06 01:30:00,0.068,0.631,2
2026-06-06 01:31:00,0.08,0.652,0
2026-06-06 01:32:00,0.08,0.648,2
2026-06-06 01:33:00,0.082,0.652,2
2026-06-06 01:34:00,0.084,0.662,0
2026-06-06 01:35:00,0.075,0.63,0
2026-06-06 01:36:00,0.081,0.614,2
2026-06-06 01:37:00,0.076,0.601,2
2026-06-06 01:38:00,0.085,0.595,0
2026-06-06 01:39:00,0.065,0.591,2
2026-06-06 01:40:00,0.064,0.573,2
2026-06-06 01:41:00,0.073,0.591,0
2026-06-06 01:42:00,0.067,0.589,0
2026-06-06 01:43:00,0.067,0.606,2
2026-06-06 01:44:00,0.069,0.621,0
2026-06-06 01:45:00,0.082,0.62,0
2026-06-06 01:46:00,0.081,0.623,2
2026-06-06 01:47:00,0.079,0.606,2
2026-06-06 01:48:00,0.075,0.599,2
2026-06-06 01:49:00,0.074,0.608,0
2026-06-06 01:50:00,0.076,0.595,2
2026-06-06 01:51:00,0.091,0.596,0
2026-06-06 01:52:00,0.079,0.594,0
2026-06-06 01:53:00,0.081,0.606,2
2026-06-06 01:54:00,0.079,0.623,0
2026-06-06 01:55:00,0.088,0.622,0
2026-06-06 01:56:00,0.088,0.637,0
2026-06-06 01:57:00,0.078,0.644,2
2026-06-06 01:58:00,0.078,0.639,0
2026-06-06 01:59:00,0.077,0.647,2
