"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-10 21:00:00,6.163,17.216,0
2026-06-10 21:01:00,5.837,13.893,0
2026-06-10 21:02:00,6.273,15.348,2
2026-06-10 21:03:00,6.451,15.623,2
2026-06-10 21:04:00,6.528,15.866,0
2026-06-10 21:05:00,6.309,15.527,2
2026-06-10 21:06:00,6.037,15.045,0
2026-06-10 21:07:00,5.831,14.884,0
2026-06-10 21:08:00,5.634,14.732,0
2026-06-10 21:09:00,5.287,14.329,0
2026-06-10 21:10:00,4.842,13.741,0
2026-06-10 21:11:00,4.068,12.753,0
2026-06-10 21:12:00,3.268,11.564,2
2026-06-10 21:13:00,2.747,10.484,0
2026-06-10 21:14:00,2.477,9.955,2
2026-06-10 21:15:00,2.155,9.316,2
2026-06-10 21:16:00,1.619,7.983,0
2026-06-10 21:17:00,1.278,6.971,0
2026-06-10 21:18:00,1.031,6.304,0
2026-06-10 21:19:00,0.836,5.648,2
2026-06-10 21:20:00,0.674,4.862,0
2026-06-10 21:21:00,0.59,4.364,0
2026-06-10 21:22:00,0.548,4.036,2
2026-06-10 21:23:00,0.471,3.61,2
2026-06-10 21:24:00,0.444,3.372,0
2026-06-10 21:25:00,0.44,3.273,2
2026-06-10 21:26:00,0.456,3.222,2
2026-06-10 21:27:00,0.456,3.377,0
2026-06-10 21:28:00,0.487,3.496,0
2026-06-10 21:29:00,0.557,4.004,2
2026-06-10 21:30:00,0.555,4.31,2
2026-06-10 21:31:00,0.556,4.458,0
2026-06-10 21:32:00,0.568,4.695,2
2026-06-10 21:33:00,0.554,4.801,2
2026-06-10 21:34:00,0.546,4.928,0
2026-06-10 21:35:00,0.537,4.911,0
2026-06-10 21:36:00,0.532,4.752,2
2026-06-10 21:37:00,0.485,4.415,0
2026-06-10 21:38:00,0.449,4.012,0
2026-06-10 21:39:00,0.462,3.931,2
2026-06-10 21:40:00,0.428,3.692,2
2026-06-10 21:41:00,0.428,3.483,2
2026-06-10 21:42:00,0.442,3.43,0
2026-06-10 21:43:00,0.465,3.238,2
2026-06-10 21:44:00,0.456,2.975,0
2026-06-10 21:45:00,0.423,2.823,0
2026-06-10 21:46:00,0.415,2.733,2
2026-06-10 21:47:00,0.431,2.663,0
2026-06-10 21:48:00,0.51,2.719,0
2026-06-10 21:49:00,0.644,2.939,0
2026-06-10 21:50:00,7.221,14.845,2
2026-06-10 21:51:00,6.151,12.725,0
2026-06-10 21:52:00,10.317,20.726,2
2026-06-10 21:53:00,11.888,23.569,2
2026-06-10 21:54:00,11.987,23.738,0
2026-06-10 21:55:00,12.293,24.258,0
2026-06-10 21:56:00,12.184,24.264,0
2026-06-10 21:57:00,12.081,24.128,2
2026-06-10 21:58:00,11.938,23.939,0
2026-06-10 21:59:00,11.39,23.238,0
