"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-15 02:00:00,0.063,1.976,2
2026-06-15 02:01:00,0.046,2.035,0
2026-06-15 02:02:00,0.058,2.045,2
2026-06-15 02:03:00,0.068,2.004,0
2026-06-15 02:04:00,0.071,1.907,0
2026-06-15 02:05:00,0.061,1.828,2
2026-06-15 02:06:00,0.072,1.714,0
2026-06-15 02:07:00,0.066,1.595,0
2026-06-15 02:08:00,0.069,1.454,0
2026-06-15 02:09:00,0.084,1.313,2
2026-06-15 02:10:00,0.087,1.155,0
2026-06-15 02:11:00,0.092,1.032,2
2026-06-15 02:12:00,0.073,0.942,2
2026-06-15 02:13:00,0.076,0.883,0
2026-06-15 02:14:00,0.074,0.796,0
2026-06-15 02:15:00,0.074,0.741,0
2026-06-15 02:16:00,0.078,0.708,2
2026-06-15 02:17:00,0.065,0.654,0
2026-06-15 02:18:00,0.063,0.656,0
2026-06-15 02:19:00,0.066,0.71,2
2026-06-15 02:20:00,0.055,0.786,0
2026-06-15 02:21:00,0.058,0.86,0
2026-06-15 02:22:00,0.058,0.926,2
2026-06-15 02:23:00,0.054,0.974,2
2026-06-15 02:24:00,0.068,1.051,0
2026-06-15 02:25:00,0.062,1.124,0
2026-06-15 02:26:00,0.047,1.187,2
2026-06-15 02:27:00,0.047,1.224,2
2026-06-15 02:28:00,0.043,1.223,0
2026-06-15 02:29:00,0.055,1.249,2
2026-06-15 02:30:00,0.06,1.301,2
2026-06-15 02:31:00,0.061,1.334,0
2026-06-15 02:32:00,0.057,1.418,0
2026-06-15 02:33:00,0.065,1.451,2
2026-06-15 02:34:00,0.071,1.526,0
2026-06-15 02:35:00,0.097,1.577,0
2026-06-15 02:36:00,0.11,1.607,2
2026-06-15 02:37:00,0.106,1.636,2
2026-06-15 02:38:00,0.105,1.647,2
2026-06-15 02:39:00,0.103,1.679,2
2026-06-15 02:40:00,0.101,1.723,2
2026-06-15 02:41:00,0.094,1.772,0
2026-06-15 02:42:00,0.094,1.829,0
2026-06-15 02:43:00,0.084,1.894,2
2026-06-15 02:44:00,0.078,1.97,0
2026-06-15 02:45:00,0.079,2.081,0
2026-06-15 02:46:00,0.093,2.157,2
2026-06-15 02:47:00,0.098,2.246,2
2026-06-15 02:48:00,0.107,2.286,0
2026-06-15 02:49:00,0.099,2.311,2
2026-06-15 02:50:00,0.104,2.34,2
2026-06-15 02:51:00,0.088,2.339,0
2026-06-15 02:52:00,0.09,2.309,0
2026-06-15 02:53:00,0.103,2.306,0
2026-06-15 02:54:00,0.099,2.266,2
2026-06-15 02:55:00,0.099,2.176,0
2026-06-15 02:56:00,0.096,2.097,0
2026-06-15 02:57:00,0.104,2.029,2
2026-06-15 02:58:00,0.111,1.965,0
2026-06-15 02:59:00,0.115,1.893,0
