"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-15,0.07,1.028,0
2026-06-15 00:01:00,0.07,0.973,2
2026-06-15 00:02:00,0.064,0.909,2
2026-06-15 00:03:00,0.053,0.857,0
2026-06-15 00:04:00,0.049,0.791,0
2026-06-15 00:05:00,0.045,0.774,2
2026-06-15 00:06:00,0.038,0.753,2
2026-06-15 00:07:00,0.041,0.737,0
2026-06-15 00:08:00,0.034,0.705,2
2026-06-15 00:09:00,0.014,0.695,2
2026-06-15 00:10:00,0.027,0.684,0
2026-06-15 00:11:00,0.027,0.703,0
2026-06-15 00:12:00,0.036,0.718,2
2026-06-15 00:13:00,0.026,0.721,0
2026-06-15 00:14:00,0.029,0.73,0
2026-06-15 00:15:00,0.019,0.741,2
2026-06-15 00:16:00,0.019,0.744,2
2026-06-15 00:17:00,0.018,0.749,2
2026-06-15 00:18:00,0.035,0.752,2
2026-06-15 00:19:00,0.017,0.77,2
2026-06-15 00:20:00,0.022,0.757,0
2026-06-15 00:21:00,0.019,0.772,0
2026-06-15 00:22:00,0.018,0.805,2
2026-06-15 00:23:00,0.014,0.798,0
2026-06-15 00:24:00,0.028,0.787,0
2026-06-15 00:25:00,0.021,0.803,2
2026-06-15 00:26:00,0.011,0.772,2
2026-06-15 00:27:00,0.018,0.745,0
2026-06-15 00:28:00,0.028,0.723,2
2026-06-15 00:29:00,0.023,0.703,2
2026-06-15 00:30:00,0.031,0.686,0
2026-06-15 00:31:00,0.039,0.632,0
2026-06-15 00:32:00,0.041,0.629,0
2026-06-15 00:33:00,0.042,0.585,2
2026-06-15 00:34:00,0.043,0.574,0
2026-06-15 00:35:00,0.047,0.572,0
2026-06-15 00:36:00,0.039,0.595,2
2026-06-15 00:37:00,0.03,0.583,0
2026-06-15 00:38:00,0.03,0.597,0
2026-06-15 00:39:00,0.023,0.583,2
2026-06-15 00:40:00,0.024,0.579,0
2026-06-15 00:41:00,0.023,0.545,0
2026-06-15 00:42:00,0.031,0.534,0
2026-06-15 00:43:00,0.028,0.518,2
2026-06-15 00:44:00,0.034,0.476,2
2026-06-15 00:45:00,0.037,0.439,0
2026-06-15 00:46:00,0.036,0.412,2
2026-06-15 00:47:00,0.05,0.37,0
2026-06-15 00:48:00,0.044,0.328,0
2026-06-15 00:49:00,0.037,0.334,0
2026-06-15 00:50:00,0.043,0.311,0
2026-06-15 00:51:00,0.038,0.305,0
2026-06-15 00:52:00,0.044,0.3,0
2026-06-15 00:53:00,0.042,0.287,2
2026-06-15 00:54:00,0.031,0.289,0
2026-06-15 00:55:00,0.032,0.268,2
2026-06-15 00:56:00,0.026,0.259,2
2026-06-15 00:57:00,0.024,0.275,2
2026-06-15 00:58:00,0.03,0.269,0
2026-06-15 00:59:00,0.026,0.278,0
