"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-11 13:00:00,1.182,3.427,2
2026-06-11 13:01:00,1.154,3.34,2
2026-06-11 13:02:00,1.133,3.26,0
2026-06-11 13:03:00,1.102,3.148,2
2026-06-11 13:04:00,1.054,2.964,2
2026-06-11 13:05:00,1.053,2.917,0
2026-06-11 13:06:00,1.107,2.969,0
2026-06-11 13:07:00,1.133,3.003,2
2026-06-11 13:08:00,1.143,3.056,2
2026-06-11 13:09:00,1.161,3.074,0
2026-06-11 13:10:00,1.163,3.079,2
2026-06-11 13:11:00,1.182,3.065,2
2026-06-11 13:12:00,1.181,3.043,0
2026-06-11 13:13:00,1.179,3.013,0
2026-06-11 13:14:00,1.161,2.931,2
2026-06-11 13:15:00,1.129,2.897,0
2026-06-11 13:16:00,1.135,2.822,0
2026-06-11 13:17:00,1.144,2.822,0
2026-06-11 13:18:00,1.166,2.873,2
2026-06-11 13:19:00,1.221,2.971,2
2026-06-11 13:20:00,1.342,3.197,0
2026-06-11 13:21:00,1.492,3.457,2
2026-06-11 13:22:00,1.509,3.503,0
2026-06-11 13:23:00,1.522,3.591,0
2026-06-11 13:24:00,1.529,3.681,0
2026-06-11 13:25:00,1.54,3.756,0
2026-06-11 13:26:00,1.574,3.957,0
2026-06-11 13:27:00,1.56,3.992,0
2026-06-11 13:28:00,1.475,3.903,2
2026-06-11 13:29:00,1.349,3.95,0
2026-06-11 13:30:00,1.253,3.917,2
2026-06-11 13:31:00,1.215,3.89,2
2026-06-11 13:32:00,1.162,3.736,0
2026-06-11 13:33:00,1.101,3.623,0
2026-06-11 13:34:00,1.029,3.483,0
2026-06-11 13:35:00,1.061,3.397,2
2026-06-11 13:36:00,1.088,3.366,0
2026-06-11 13:37:00,1.168,3.45,0
2026-06-11 13:38:00,1.125,3.186,2
2026-06-11 13:39:00,1.089,3.069,2
2026-06-11 13:40:00,1.046,2.937,0
2026-06-11 13:41:00,1.04,2.928,2
2026-06-11 13:42:00,1.054,2.893,2
2026-06-11 13:43:00,1.065,2.876,0
2026-06-11 13:44:00,0.997,2.818,0
2026-06-11 13:45:00,0.874,2.553,2
2026-06-11 13:46:00,0.829,2.419,2
2026-06-11 13:47:00,0.841,2.417,0
2026-06-11 13:48:00,0.894,2.539,2
2026-06-11 13:49:00,0.921,2.574,2
2026-06-11 13:50:00,0.945,2.525,0
2026-06-11 13:51:00,0.953,2.533,0
2026-06-11 13:52:00,0.933,2.41,2
2026-06-11 13:53:00,0.981,2.393,0
2026-06-11 13:54:00,1.076,2.528,0
2026-06-11 13:55:00,1.141,2.659,2
2026-06-11 13:56:00,1.183,2.722,2
2026-06-11 13:57:00,1.199,2.738,2
2026-06-11 13:58:00,1.266,2.948,0
2026-06-11 13:59:00,1.263,3.003,2
