"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-04 01:00:00,0.392,1.612,2
2026-06-04 01:01:00,0.399,1.644,2
2026-06-04 01:02:00,0.377,1.709,0
2026-06-04 01:03:00,0.343,1.678,0
2026-06-04 01:04:00,0.338,1.634,2
2026-06-04 01:05:00,0.339,1.54,2
2026-06-04 01:06:00,0.346,1.434,0
2026-06-04 01:07:00,0.347,1.335,2
2026-06-04 01:08:00,0.311,1.148,2
2026-06-04 01:09:00,0.268,0.983,0
2026-06-04 01:10:00,0.287,0.952,0
2026-06-04 01:11:00,0.285,0.863,2
2026-06-04 01:12:00,0.27,0.874,0
2026-06-04 01:13:00,0.274,0.832,0
2026-06-04 01:14:00,0.264,0.797,2
2026-06-04 01:15:00,0.248,0.73,2
2026-06-04 01:16:00,0.233,0.644,2
2026-06-04 01:17:00,0.199,0.506,0
2026-06-04 01:18:00,0.183,0.382,2
2026-06-04 01:19:00,0.158,0.299,0
2026-06-04 01:20:00,0.145,0.217,0
2026-06-04 01:21:00,0.148,0.098,2
2026-06-04 01:22:00,0.166,0.05,1
2026-06-04 01:23:00,0.216,0.139,1
2026-06-04 01:24:00,0.243,0.217,1
2026-06-04 01:25:00,0.321,0.457,2
2026-06-04 01:26:00,0.385,0.667,0
2026-06-04 01:27:00,0.412,0.773,2
2026-06-04 01:28:00,0.452,0.837,2
2026-06-04 01:29:00,0.455,0.864,0
2026-06-04 01:30:00,0.451,0.887,0
2026-06-04 01:31:00,0.381,0.805,0
2026-06-04 01:32:00,0.374,0.779,2
2026-06-04 01:33:00,0.31,0.667,0
2026-06-04 01:34:00,0.259,0.547,0
2026-06-04 01:35:00,0.22,0.415,2
2026-06-04 01:36:00,0.168,0.283,0
2026-06-04 01:37:00,0.17,0.273,0
2026-06-04 01:38:00,0.27,0.456,2
2026-06-04 01:39:00,0.348,0.617,2
2026-06-04 01:40:00,0.487,0.789,0
2026-06-04 01:41:00,0.574,0.92,0
2026-06-04 01:42:00,0.567,0.939,2
2026-06-04 01:43:00,0.567,0.952,2
2026-06-04 01:44:00,0.576,1.017,0
2026-06-04 01:45:00,0.572,1.047,2
2026-06-04 01:46:00,0.549,0.991,2
2026-06-04 01:47:00,0.409,0.757,0
2026-06-04 01:48:00,0.343,0.69,0
2026-06-04 01:49:00,0.196,0.438,2
2026-06-04 01:50:00,0.163,0.349,0
2026-06-04 01:51:00,0.207,0.398,0
2026-06-04 01:52:00,0.213,0.369,2
2026-06-04 01:53:00,0.224,0.34,2
2026-06-04 01:54:00,0.28,0.387,2
2026-06-04 01:55:00,0.292,0.405,2
2026-06-04 01:56:00,0.322,0.475,2
2026-06-04 01:57:00,0.335,0.576,0
2026-06-04 01:58:00,0.342,0.769,0
2026-06-04 01:59:00,0.285,0.77,2
